inspection_id,batch_id,machine_id,line_id,factory_id,product_id,supplier_id,operator_id,inspection_date,inspector_id,sample_size,passed_samples,failed_samples,defect_type,defect_severity,measured_dimension_mm,inspection_result,estimated_quality_loss_inr
QIN014695,BAT039471,MCH0548,LIN011,FAC004,PRD0028,SUP0101,OPR0109,2026-02-15,INS036,169,163,6,Burr,Minor,50.055,Pass,1213.29
QIN014696,BAT008028,MCH0222,LIN028,FAC010,PRD0133,SUP0051,OPR0669,2025-10-17,INS077,218,193,25,Surface Crack,Major,49.861,Fail,34133.46
QIN014697,BAT033373,MCH0587,LIN024,FAC008,PRD0039,SUP0072,OPR0477,2023-04-30,INS050,173,161,12,Burr,Minor,50.968,Fail,16806.47
QIN014698,BAT021059,MCH0043,LIN023,FAC008,PRD0050,SUP0014,OPR0208,2023-06-06,INS056,245,230,15,Discoloration,Critical,50.431,Fail,17731.09
QIN014699,BAT026621,MCH0468,LIN030,FAC010,PRD0102,SUP0052,OPR0964,2024-02-23,INS048,191,187,4,Dimensional Error,Major,49.784,Pass,740.61
QIN014700,BAT045894,MCH0484,LIN019,FAC007,PRD0147,SUP0113,OPR0815,2024-03-26,INS067,117,111,6,Electrical Failure,Major,50.798,Fail,3717.92
QIN014701,BAT000877,MCH0176,LIN008,FAC003,PRD0017,SUP0166,OPR0751,2025-03-31,INS051,177,160,17,Surface Crack,Minor,50.543,Fail,14219.39
QIN014702,BAT036845,MCH0346,LIN015,FAC005,PRD0092,SUP0205,OPR0093,2025-04-04,INS049,86,77,9,Misalignment,Minor,49.819,Fail,3219.78
QIN014703,BAT007240,MCH0357,LIN029,FAC010,PRD0135,SUP0043,OPR0299,2024-01-06,INS013,222,198,24,Packaging Damage,Minor,48.739,Fail,18705.05
QIN014704,BAT040529,MCH0457,LIN007,FAC003,PRD0128,SUP0199,OPR0625,2025-05-07,INS024,62,61,1,Misalignment,Minor,50.085,Pass,1361.87
QIN014705,BAT059785,MCH0496,LIN024,FAC008,PRD0086,SUP0082,OPR0507,2024-11-06,INS063,199,183,16,Surface Crack,Minor,49.024,Fail,2171.27
QIN014706,BAT018084,MCH0257,LIN013,FAC005,PRD0073,SUP0009,OPR0019,2024-01-10,INS030,134,118,16,Porosity,Minor,50.672,Fail,67327.12
QIN014707,BAT015913,MCH0285,LIN007,FAC003,PRD0051,SUP0137,OPR0891,2025-06-05,INS015,32,30,2,Discoloration,Minor,51.286,Fail,2207.45
QIN014708,BAT010827,MCH0056,LIN027,FAC009,PRD0068,SUP0178,OPR0955,2023-02-01,INS057,233,187,46,Packaging Damage,Major,50.463,Fail,71483.78
QIN014709,BAT035693,MCH0417,LIN001,FAC001,PRD0076,SUP0036,OPR0955,2023-11-26,INS080,193,181,12,Discoloration,Minor,50.093,Fail,5646.68
QIN014710,BAT011623,MCH0278,LIN002,FAC001,PRD0011,SUP0200,OPR0972,2024-03-14,INS005,185,172,13,Misalignment,Minor,49.391,Fail,28533.94
QIN014711,BAT043666,MCH0527,LIN027,FAC009,PRD0029,SUP0108,OPR0301,2023-05-21,INS007,127,119,8,Misalignment,Minor,50.409,Fail,5940.9
QIN014712,BAT047573,MCH0199,LIN008,FAC003,PRD0115,SUP0151,OPR0871,2025-05-21,INS020,180,147,33,Porosity,Minor,50.529,Fail,123647.63
QIN014713,BAT007930,MCH0024,LIN022,FAC008,PRD0034,SUP0123,OPR0309,2024-04-08,INS037,56,53,3,Misalignment,Major,48.99,Fail,39257.18
QIN014714,BAT024673,MCH0432,LIN025,FAC009,PRD0090,SUP0102,OPR0811,2023-11-16,INS029,39,36,3,Packaging Damage,Minor,49.619,Fail,9523.66
QIN014715,BAT059616,MCH0092,LIN005,FAC002,PRD0021,SUP0089,OPR0492,2025-07-06,INS055,238,215,23,Discoloration,Major,49.365,Fail,933.46
QIN014716,BAT013457,MCH0595,LIN028,FAC010,PRD0039,SUP0072,OPR0719,2023-06-08,INS066,228,204,24,Misalignment,Minor,49.678,Fail,38662.4
QIN014717,BAT037850,MCH0200,LIN004,FAC002,PRD0050,SUP0014,OPR0003,2024-10-14,INS002,184,166,18,Packaging Damage,Minor,51.602,Fail,32085.21
QIN014718,BAT058118,MCH0564,LIN015,FAC005,PRD0048,SUP0124,OPR0574,2026-04-17,INS020,219,198,21,Surface Crack,Minor,49.853,Fail,12299.23
QIN014719,BAT024546,MCH0299,LIN014,FAC005,PRD0086,SUP0082,OPR0214,2023-02-21,INS039,93,88,5,Packaging Damage,Major,50.662,Fail,22488.24
QIN014720,BAT015886,MCH0403,LIN002,FAC001,PRD0081,SUP0208,OPR0736,2024-09-30,INS038,216,194,22,Burr,Critical,50.233,Fail,6990.53
QIN014721,BAT033718,MCH0081,LIN021,FAC007,PRD0105,SUP0005,OPR0505,2025-06-22,INS017,157,137,20,Electrical Failure,Minor,50.225,Fail,3855.47
QIN014722,BAT057965,MCH0281,LIN027,FAC009,PRD0144,SUP0057,OPR0256,2023-09-29,INS080,35,31,4,Packaging Damage,Minor,49.306,Fail,8899.61
QIN014723,BAT057598,MCH0130,LIN020,FAC007,PRD0079,SUP0023,OPR0292,2026-04-16,INS008,40,36,4,Burr,Critical,48.792,Fail,51111.14
QIN014724,BAT004518,MCH0388,LIN011,FAC004,PRD0149,SUP0181,OPR0214,2026-02-05,INS083,211,188,23,Discoloration,Minor,50.373,Fail,19391.58
QIN014725,BAT048744,MCH0066,LIN011,FAC004,PRD0081,SUP0208,OPR0290,2024-02-28,INS023,140,129,11,Dimensional Error,Minor,49.902,Fail,2327.84
QIN014726,BAT050441,MCH0298,LIN016,FAC006,PRD0097,SUP0097,OPR0667,2025-09-08,INS084,184,166,18,Packaging Damage,Minor,50.196,Fail,28848.93
QIN014727,BAT001129,MCH0393,LIN019,FAC007,PRD0062,SUP0174,OPR0093,2025-12-07,INS072,30,24,6,Packaging Damage,Major,50.631,Fail,88837.01
QIN014728,BAT052503,MCH0194,LIN015,FAC005,PRD0059,SUP0079,OPR0757,2023-09-19,INS038,193,155,38,Electrical Failure,Minor,49.834,Fail,143925.67
QIN014729,BAT036458,MCH0154,LIN006,FAC002,PRD0102,SUP0052,OPR0566,2024-10-03,INS034,158,155,3,Dimensional Error,Minor,49.953,Pass,345.11
QIN014730,BAT040965,MCH0011,LIN013,FAC005,PRD0150,SUP0201,OPR0685,2023-01-31,INS027,43,37,6,Dimensional Error,Minor,49.44,Fail,28216.94
QIN014731,BAT045797,MCH0588,LIN006,FAC002,PRD0024,SUP0198,OPR0566,2023-09-17,INS031,116,104,12,Surface Crack,Minor,50.388,Fail,7199.17
QIN014732,BAT001211,MCH0148,LIN009,FAC003,PRD0049,SUP0015,OPR0828,2025-03-21,INS085,192,173,19,Surface Crack,Minor,51.452,Fail,20756.8
QIN014733,BAT029585,MCH0467,LIN027,FAC009,PRD0001,SUP0143,OPR0366,2023-06-01,INS070,70,65,5,Discoloration,Critical,49.45,Fail,28513.97
QIN014734,BAT050747,MCH0260,LIN005,FAC002,PRD0050,SUP0014,OPR0429,2026-02-06,INS007,180,158,22,Electrical Failure,Major,48.67,Fail,45697.31
QIN014735,BAT010836,MCH0147,LIN028,FAC010,PRD0092,SUP0205,OPR0668,2025-01-15,INS034,97,91,6,Surface Crack,Minor,49.948,Fail,5161.88
QIN014736,BAT042881,MCH0539,LIN017,FAC006,PRD0076,SUP0036,OPR0165,2024-09-03,INS049,192,174,18,Misalignment,Minor,50.006,Fail,10473.92
QIN014737,BAT055505,MCH0388,LIN011,FAC004,PRD0087,SUP0082,OPR0818,2024-12-29,INS008,181,159,22,Electrical Failure,Minor,49.788,Fail,72071.97
QIN014738,BAT001166,MCH0044,LIN012,FAC004,PRD0130,SUP0039,OPR0984,2024-12-06,INS081,184,173,11,Dimensional Error,Minor,50.704,Fail,5213.49
QIN014739,BAT008526,MCH0536,LIN030,FAC010,PRD0065,SUP0160,OPR0783,2025-06-09,INS076,176,152,24,Discoloration,Minor,50.061,Fail,8382.83
QIN014740,BAT030334,MCH0384,LIN021,FAC007,PRD0035,SUP0182,OPR0393,2025-09-04,INS075,229,207,22,Discoloration,Major,49.444,Fail,34182.58
QIN014741,BAT014104,MCH0548,LIN011,FAC004,PRD0128,SUP0199,OPR0330,2024-05-24,INS067,99,91,8,Porosity,Major,49.896,Fail,11559.71
QIN014742,BAT056365,MCH0157,LIN029,FAC010,PRD0116,SUP0009,OPR0362,2023-08-22,INS037,45,44,1,Electrical Failure,Major,50.207,Pass,194.42
QIN014743,BAT053698,MCH0550,LIN019,FAC007,PRD0105,SUP0005,OPR0953,2024-12-07,INS040,190,158,32,Porosity,Minor,49.286,Fail,15821.77
QIN014744,BAT014553,MCH0329,LIN014,FAC005,PRD0079,SUP0023,OPR0012,2023-11-15,INS035,61,60,1,Electrical Failure,Major,49.94,Pass,3602.49
QIN014745,BAT023073,MCH0345,LIN018,FAC006,PRD0050,SUP0014,OPR0886,2023-03-28,INS037,134,124,10,Discoloration,Major,49.411,Fail,21571.42
QIN014746,BAT017837,MCH0535,LIN025,FAC009,PRD0103,SUP0033,OPR0444,2024-07-04,INS023,170,156,14,Surface Crack,Major,49.508,Fail,36317.42
QIN014747,BAT040380,MCH0314,LIN023,FAC008,PRD0028,SUP0101,OPR0015,2026-05-29,INS022,178,171,7,Surface Crack,Major,49.701,Pass,3473.07
QIN014748,BAT025353,MCH0524,LIN016,FAC006,PRD0022,SUP0149,OPR0761,2025-05-23,INS015,225,218,7,Porosity,Major,50.052,Pass,1752.59
QIN014749,BAT008745,MCH0291,LIN022,FAC008,PRD0128,SUP0199,OPR0838,2023-04-24,INS015,32,29,3,Dimensional Error,Minor,49.255,Fail,7809.19
QIN014750,BAT018076,MCH0185,LIN018,FAC006,PRD0071,SUP0037,OPR0731,2024-04-04,INS036,162,152,10,Porosity,Critical,49.674,Fail,8274.39
QIN014751,BAT058523,MCH0206,LIN007,FAC003,PRD0108,SUP0110,OPR0901,2025-03-19,INS045,250,217,33,Surface Crack,Minor,49.918,Fail,15482.28
QIN014752,BAT034994,MCH0305,LIN003,FAC001,PRD0031,SUP0058,OPR0424,2024-09-17,INS017,128,121,7,Packaging Damage,Minor,49.508,Fail,3319.88
QIN014753,BAT034396,MCH0369,LIN012,FAC004,PRD0142,SUP0108,OPR0790,2024-06-17,INS003,104,100,4,Burr,Major,50.157,Pass,2117.36
QIN014754,BAT005541,MCH0072,LIN011,FAC004,PRD0138,SUP0097,OPR0596,2025-09-03,INS011,90,77,13,Discoloration,Minor,50.869,Fail,4795.02
QIN014755,BAT023704,MCH0255,LIN005,FAC002,PRD0117,SUP0115,OPR0211,2023-12-12,INS042,191,177,14,Porosity,Minor,49.902,Fail,15674.19
QIN014756,BAT032274,MCH0122,LIN001,FAC001,PRD0027,SUP0001,OPR0639,2025-08-02,INS069,194,182,12,Electrical Failure,Minor,49.515,Fail,4367.59
QIN014757,BAT052848,MCH0436,LIN013,FAC005,PRD0002,SUP0183,OPR0890,2024-07-17,INS061,214,184,30,Discoloration,Major,50.712,Fail,14954.25
QIN014758,BAT022543,MCH0125,LIN008,FAC003,PRD0089,SUP0132,OPR0771,2025-09-12,INS034,142,124,18,Misalignment,Minor,49.88,Fail,49669.76
QIN014759,BAT008150,MCH0278,LIN002,FAC001,PRD0144,SUP0057,OPR0300,2025-03-02,INS041,148,135,13,Burr,Critical,50.036,Fail,14359.79
QIN014760,BAT028087,MCH0175,LIN019,FAC007,PRD0019,SUP0048,OPR0139,2024-04-06,INS013,206,191,15,Burr,Minor,51.776,Fail,6000.03
QIN014761,BAT027194,MCH0121,LIN008,FAC003,PRD0007,SUP0078,OPR0644,2025-03-11,INS079,39,34,5,Surface Crack,Minor,51.693,Fail,24664.55
QIN014762,BAT011436,MCH0469,LIN025,FAC009,PRD0001,SUP0143,OPR0271,2025-04-21,INS088,219,207,12,Packaging Damage,Major,50.205,Fail,12187.05
QIN014763,BAT032507,MCH0006,LIN013,FAC005,PRD0126,SUP0195,OPR0110,2023-10-09,INS049,116,108,8,Discoloration,Minor,49.542,Fail,54590.79
QIN014764,BAT032228,MCH0040,LIN003,FAC001,PRD0038,SUP0071,OPR0179,2026-04-30,INS010,40,32,8,Discoloration,Major,50.384,Fail,15152.44
QIN014765,BAT024089,MCH0045,LIN029,FAC010,PRD0009,SUP0056,OPR0503,2025-04-17,INS005,188,169,19,Surface Crack,Minor,50.077,Fail,13051.85
QIN014766,BAT046553,MCH0432,LIN025,FAC009,PRD0027,SUP0001,OPR0077,2023-04-13,INS011,222,197,25,Burr,Major,50.165,Fail,20776.51
QIN014767,BAT021097,MCH0408,LIN009,FAC003,PRD0088,SUP0146,OPR0039,2024-03-12,INS055,196,178,18,Misalignment,Minor,49.754,Fail,14211.93
QIN014768,BAT041934,MCH0253,LIN016,FAC006,PRD0146,SUP0045,OPR0752,2023-03-28,INS001,36,35,1,Discoloration,Major,50.225,Pass,1052.8
QIN014769,BAT031269,MCH0530,LIN014,FAC005,PRD0104,SUP0035,OPR0257,2026-05-31,INS032,148,135,13,Surface Crack,Minor,49.148,Fail,26760.45
QIN014770,BAT059991,MCH0305,LIN003,FAC001,PRD0130,SUP0039,OPR0251,2023-10-07,INS006,108,102,6,Misalignment,Minor,50.467,Fail,15009.64
QIN014771,BAT037362,MCH0584,LIN009,FAC003,PRD0070,SUP0146,OPR0078,2025-01-08,INS014,135,125,10,Misalignment,Minor,50.483,Fail,173.01
QIN014772,BAT048997,MCH0383,LIN005,FAC002,PRD0131,SUP0087,OPR0330,2026-05-04,INS077,140,127,13,Packaging Damage,Major,51.172,Fail,13236.59
QIN014773,BAT001985,MCH0503,LIN002,FAC001,PRD0058,SUP0107,OPR0266,2023-09-18,INS006,160,151,9,Dimensional Error,Major,51.051,Fail,5063.84
QIN014774,BAT043133,MCH0558,LIN025,FAC009,PRD0013,SUP0182,OPR0053,2024-12-21,INS036,67,59,8,Electrical Failure,Minor,51.485,Fail,4070.2
QIN014775,BAT001487,MCH0207,LIN003,FAC001,PRD0007,SUP0078,OPR0572,2025-07-12,INS030,245,229,16,Burr,Minor,49.105,Fail,8716.61
QIN014776,BAT039890,MCH0180,LIN011,FAC004,PRD0115,SUP0151,OPR0485,2023-10-18,INS038,157,149,8,Misalignment,Minor,49.389,Fail,4936.61
QIN014777,BAT051524,MCH0575,LIN008,FAC003,PRD0039,SUP0072,OPR0559,2023-05-12,INS089,226,208,18,Porosity,Minor,51.898,Fail,8650.18
QIN014778,BAT006587,MCH0363,LIN017,FAC006,PRD0084,SUP0143,OPR0889,2023-05-03,INS015,30,28,2,Misalignment,Minor,50.184,Fail,9944.81
QIN014779,BAT048629,MCH0570,LIN005,FAC002,PRD0149,SUP0181,OPR0287,2025-02-04,INS070,45,43,2,Surface Crack,Major,50.114,Pass,10369.75
QIN014780,BAT044452,MCH0187,LIN006,FAC002,PRD0053,SUP0092,OPR0182,2025-05-03,INS029,130,123,7,Surface Crack,Minor,49.539,Fail,2166.55
QIN014781,BAT046860,MCH0153,LIN017,FAC006,PRD0044,SUP0171,OPR0462,2023-02-08,INS017,250,231,19,Discoloration,Minor,51.377,Fail,50419.7
QIN014782,BAT036851,MCH0371,LIN005,FAC002,PRD0059,SUP0079,OPR0333,2025-01-22,INS054,42,36,6,Dimensional Error,Major,50.773,Fail,33000.5
QIN014783,BAT059928,MCH0066,LIN011,FAC004,PRD0081,SUP0208,OPR0059,2025-11-12,INS054,118,100,18,Misalignment,Critical,51.16,Fail,14077.72
QIN014784,BAT030461,MCH0543,LIN019,FAC007,PRD0109,SUP0064,OPR0461,2024-01-21,INS047,190,165,25,Porosity,Major,48.41,Fail,2729.71
QIN014785,BAT022585,MCH0288,LIN014,FAC005,PRD0129,SUP0135,OPR0127,2025-08-22,INS018,242,200,42,Dimensional Error,Minor,48.833,Fail,90724.5
QIN014786,BAT048064,MCH0174,LIN023,FAC008,PRD0015,SUP0154,OPR0034,2025-07-24,INS021,107,86,21,Dimensional Error,Minor,50.752,Fail,15544.47
QIN014787,BAT002584,MCH0080,LIN020,FAC007,PRD0127,SUP0209,OPR0487,2023-08-11,INS058,153,142,11,Porosity,Minor,49.846,Fail,10239.77
QIN014788,BAT056181,MCH0266,LIN021,FAC007,PRD0104,SUP0035,OPR0318,2024-03-07,INS021,57,53,4,Misalignment,Minor,49.891,Fail,3808.68
QIN014789,BAT048345,MCH0122,LIN001,FAC001,PRD0132,SUP0006,OPR0387,2023-05-18,INS056,158,138,20,Burr,Major,50.436,Fail,16641.21
QIN014790,BAT020175,MCH0167,LIN020,FAC007,PRD0139,SUP0088,OPR0712,2026-02-13,INS055,227,190,37,Surface Crack,Minor,50.341,Fail,10998.26
QIN014791,BAT036836,MCH0459,LIN006,FAC002,PRD0150,SUP0201,OPR0281,2024-11-03,INS018,69,61,8,Porosity,Minor,49.781,Fail,28101.74
QIN014792,BAT022808,MCH0514,LIN029,FAC010,PRD0070,SUP0146,OPR0585,2024-03-13,INS025,54,50,4,Electrical Failure,Minor,50.55,Fail,861.39
QIN014793,BAT038872,MCH0375,LIN005,FAC002,PRD0135,SUP0043,OPR0097,2025-03-24,INS055,161,148,13,Misalignment,Minor,49.534,Fail,4171.26
QIN014794,BAT007792,MCH0294,LIN006,FAC002,PRD0082,SUP0024,OPR0370,2025-05-12,INS022,65,58,7,Packaging Damage,Minor,49.076,Fail,13630.39
QIN014795,BAT044260,MCH0178,LIN023,FAC008,PRD0083,SUP0191,OPR0079,2023-03-22,INS032,134,120,14,Burr,Major,49.735,Fail,12573.21
QIN014796,BAT044726,MCH0308,LIN025,FAC009,PRD0106,SUP0106,OPR0418,2024-11-18,INS088,41,35,6,Misalignment,Major,48.948,Fail,18871.0
QIN014797,BAT052084,MCH0547,LIN005,FAC002,PRD0022,SUP0149,OPR0553,2025-04-03,INS023,133,129,4,Dimensional Error,Major,49.787,Pass,924.36
QIN014798,BAT023666,MCH0411,LIN006,FAC002,PRD0135,SUP0043,OPR0294,2025-06-15,INS064,83,76,7,Burr,Minor,49.705,Fail,26283.47
QIN014799,BAT042623,MCH0534,LIN027,FAC009,PRD0038,SUP0071,OPR0149,2025-04-03,INS088,108,99,9,Porosity,Minor,50.621,Fail,15338.14
QIN014800,BAT016062,MCH0585,LIN026,FAC009,PRD0030,SUP0031,OPR0566,2023-07-25,INS089,182,164,18,Dimensional Error,Minor,49.194,Fail,7788.22
QIN014801,BAT052435,MCH0332,LIN025,FAC009,PRD0035,SUP0182,OPR0696,2023-07-19,INS019,201,185,16,Burr,Major,48.703,Fail,13652.81
QIN014802,BAT055837,MCH0482,LIN024,FAC008,PRD0144,SUP0057,OPR0035,2024-06-02,INS085,224,197,27,Discoloration,Minor,48.572,Fail,8681.38
QIN014803,BAT049036,MCH0133,LIN013,FAC005,PRD0020,SUP0076,OPR0958,2024-12-15,INS013,244,220,24,Electrical Failure,Major,49.805,Fail,7777.61
QIN014804,BAT034172,MCH0363,LIN017,FAC006,PRD0001,SUP0143,OPR0589,2026-02-27,INS048,137,125,12,Burr,Major,49.375,Fail,4604.4
QIN014805,BAT042223,MCH0597,LIN012,FAC004,PRD0001,SUP0143,OPR0736,2024-11-16,INS013,80,74,6,Surface Crack,Major,49.043,Fail,8241.33
QIN014806,BAT006325,MCH0345,LIN018,FAC006,PRD0105,SUP0005,OPR0729,2026-06-21,INS081,235,207,28,Burr,Minor,51.21,Fail,8683.94
QIN014807,BAT026350,MCH0199,LIN008,FAC003,PRD0084,SUP0143,OPR0839,2026-03-13,INS041,155,142,13,Dimensional Error,Major,49.428,Fail,6199.48
QIN014808,BAT018766,MCH0553,LIN013,FAC005,PRD0044,SUP0171,OPR0447,2023-07-18,INS033,222,205,17,Porosity,Major,49.875,Fail,17003.88
QIN014809,BAT046036,MCH0176,LIN008,FAC003,PRD0010,SUP0035,OPR0397,2026-04-28,INS065,200,190,10,Dimensional Error,Minor,50.287,Pass,2445.69
QIN014810,BAT010407,MCH0421,LIN007,FAC003,PRD0079,SUP0023,OPR0462,2025-06-15,INS013,67,64,3,Burr,Minor,50.055,Pass,4051.38
QIN014811,BAT037613,MCH0555,LIN021,FAC007,PRD0096,SUP0028,OPR0781,2024-08-18,INS054,119,108,11,Surface Crack,Minor,50.264,Fail,19984.55
QIN014812,BAT039183,MCH0581,LIN004,FAC002,PRD0079,SUP0023,OPR0126,2025-06-12,INS039,187,172,15,Surface Crack,Minor,50.241,Fail,17801.26
QIN014813,BAT050486,MCH0363,LIN017,FAC006,PRD0129,SUP0135,OPR0970,2024-01-11,INS038,187,170,17,Packaging Damage,Minor,49.792,Fail,15037.0
QIN014814,BAT031565,MCH0196,LIN005,FAC002,PRD0020,SUP0076,OPR0625,2025-03-31,INS065,131,119,12,Packaging Damage,Minor,49.781,Fail,16651.82
QIN014815,BAT016818,MCH0314,LIN023,FAC008,PRD0108,SUP0110,OPR0943,2023-07-07,INS035,174,160,14,Burr,Critical,51.356,Fail,25180.57
QIN014816,BAT052633,MCH0344,LIN019,FAC007,PRD0107,SUP0194,OPR0337,2023-10-04,INS014,244,212,32,Misalignment,Minor,48.854,Fail,8041.63
QIN014817,BAT020008,MCH0507,LIN006,FAC002,PRD0017,SUP0166,OPR0745,2025-09-08,INS053,69,59,10,Burr,Minor,49.301,Fail,11102.96
QIN014818,BAT047373,MCH0190,LIN002,FAC001,PRD0116,SUP0009,OPR0935,2024-08-26,INS035,151,142,9,Packaging Damage,Minor,49.474,Fail,5645.19
QIN014819,BAT024965,MCH0390,LIN011,FAC004,PRD0139,SUP0088,OPR0405,2024-09-28,INS019,175,157,18,Porosity,Minor,50.029,Fail,31163.79
QIN014820,BAT051159,MCH0508,LIN010,FAC004,PRD0150,SUP0201,OPR0660,2025-08-29,INS072,109,95,14,Porosity,Minor,48.947,Fail,35226.99
QIN014821,BAT017778,MCH0539,LIN017,FAC006,PRD0085,SUP0095,OPR0880,2024-07-06,INS033,53,45,8,Porosity,Minor,50.484,Fail,13842.41
QIN014822,BAT017198,MCH0171,LIN006,FAC002,PRD0117,SUP0115,OPR0709,2025-07-08,INS018,180,166,14,Misalignment,Critical,50.504,Fail,14168.73
QIN014823,BAT058487,MCH0473,LIN022,FAC008,PRD0085,SUP0095,OPR0898,2024-01-21,INS087,215,187,28,Surface Crack,Minor,49.631,Fail,27199.06
QIN014824,BAT051837,MCH0565,LIN024,FAC008,PRD0128,SUP0199,OPR0412,2024-07-02,INS033,203,190,13,Surface Crack,Minor,48.695,Fail,8816.75
QIN014825,BAT002420,MCH0382,LIN018,FAC006,PRD0149,SUP0181,OPR0351,2025-05-22,INS062,91,83,8,Surface Crack,Major,50.286,Fail,48245.84
QIN014826,BAT036942,MCH0350,LIN021,FAC007,PRD0124,SUP0095,OPR0751,2023-06-01,INS084,133,113,20,Discoloration,Minor,49.488,Fail,23900.12
QIN014827,BAT000200,MCH0291,LIN022,FAC008,PRD0063,SUP0068,OPR0674,2023-12-23,INS090,246,226,20,Porosity,Minor,50.84,Fail,26509.77
QIN014828,BAT057580,MCH0541,LIN019,FAC007,PRD0047,SUP0164,OPR0426,2024-05-13,INS059,213,202,11,Discoloration,Minor,51.332,Fail,14186.16
QIN014829,BAT007410,MCH0368,LIN016,FAC006,PRD0043,SUP0116,OPR0840,2025-02-05,INS046,33,30,3,Porosity,Major,49.007,Fail,24300.92
QIN014830,BAT039608,MCH0296,LIN026,FAC009,PRD0068,SUP0178,OPR0069,2025-01-23,INS014,95,83,12,Dimensional Error,Minor,49.297,Fail,18004.23
QIN014831,BAT024025,MCH0066,LIN011,FAC004,PRD0134,SUP0049,OPR0617,2025-09-25,INS090,187,176,11,Dimensional Error,Critical,49.555,Fail,3595.46
QIN014832,BAT009679,MCH0571,LIN020,FAC007,PRD0108,SUP0110,OPR0535,2024-07-30,INS013,147,133,14,Electrical Failure,Minor,49.997,Fail,24033.92
QIN014833,BAT041537,MCH0279,LIN001,FAC001,PRD0017,SUP0166,OPR0623,2026-01-25,INS003,106,93,13,Misalignment,Minor,48.694,Fail,26220.31
QIN014834,BAT026607,MCH0090,LIN018,FAC006,PRD0005,SUP0166,OPR0892,2024-01-19,INS048,240,213,27,Dimensional Error,Major,49.335,Fail,21622.48
QIN014835,BAT029803,MCH0503,LIN002,FAC001,PRD0083,SUP0191,OPR0908,2026-05-27,INS014,153,129,24,Electrical Failure,Minor,49.338,Fail,40400.27
QIN014836,BAT032063,MCH0306,LIN010,FAC004,PRD0124,SUP0095,OPR0436,2025-05-29,INS041,238,211,27,Dimensional Error,Major,50.227,Fail,29250.73
QIN014837,BAT004107,MCH0078,LIN001,FAC001,PRD0081,SUP0208,OPR0928,2024-03-12,INS033,93,79,14,Burr,Minor,50.297,Fail,6713.12
QIN014838,BAT052221,MCH0341,LIN006,FAC002,PRD0050,SUP0014,OPR0137,2025-06-15,INS088,192,174,18,Burr,Minor,50.13,Fail,43694.02
QIN014839,BAT036869,MCH0129,LIN003,FAC001,PRD0147,SUP0113,OPR0157,2025-05-04,INS033,145,142,3,Packaging Damage,Major,50.377,Pass,344.97
QIN014840,BAT023616,MCH0188,LIN004,FAC002,PRD0146,SUP0045,OPR0623,2025-06-15,INS027,221,202,19,Discoloration,Major,49.206,Fail,41154.88
QIN014841,BAT047833,MCH0212,LIN030,FAC010,PRD0035,SUP0182,OPR0899,2023-10-07,INS078,202,197,5,Porosity,Major,50.17,Pass,1949.8
QIN014842,BAT050027,MCH0444,LIN012,FAC004,PRD0135,SUP0043,OPR0747,2025-07-06,INS084,192,163,29,Packaging Damage,Minor,49.519,Fail,63310.67
QIN014843,BAT054547,MCH0133,LIN013,FAC005,PRD0016,SUP0177,OPR0502,2025-07-17,INS006,31,30,1,Surface Crack,Minor,50.112,Pass,8399.36
QIN014844,BAT029181,MCH0279,LIN001,FAC001,PRD0041,SUP0015,OPR0069,2025-06-21,INS055,239,218,21,Discoloration,Minor,48.795,Fail,12011.8
QIN014845,BAT031695,MCH0325,LIN011,FAC004,PRD0129,SUP0135,OPR0633,2023-07-25,INS065,82,72,10,Misalignment,Minor,50.58,Fail,58955.98
QIN014846,BAT051441,MCH0236,LIN021,FAC007,PRD0131,SUP0087,OPR0955,2026-05-07,INS089,154,141,13,Misalignment,Minor,48.969,Fail,5558.39
QIN014847,BAT037495,MCH0363,LIN017,FAC006,PRD0024,SUP0198,OPR0922,2023-08-02,INS020,227,198,29,Porosity,Minor,49.824,Fail,16408.17
QIN014848,BAT025140,MCH0276,LIN012,FAC004,PRD0120,SUP0092,OPR0426,2026-01-11,INS040,42,41,1,Dimensional Error,Minor,49.714,Pass,3849.54
QIN014849,BAT003339,MCH0072,LIN011,FAC004,PRD0140,SUP0056,OPR0301,2024-04-30,INS031,151,136,15,Dimensional Error,Major,51.335,Fail,8146.09
QIN014850,BAT017906,MCH0189,LIN004,FAC002,PRD0109,SUP0064,OPR0794,2025-07-01,INS081,247,227,20,Electrical Failure,Minor,49.762,Fail,335.56
QIN014851,BAT030948,MCH0092,LIN005,FAC002,PRD0134,SUP0049,OPR0639,2024-11-17,INS001,85,80,5,Discoloration,Minor,49.876,Fail,5515.4
QIN014852,BAT016779,MCH0598,LIN029,FAC010,PRD0067,SUP0038,OPR0649,2026-03-16,INS082,111,92,19,Misalignment,Minor,48.549,Fail,39774.58
QIN014853,BAT019026,MCH0560,LIN024,FAC008,PRD0041,SUP0015,OPR0080,2024-01-02,INS016,157,138,19,Packaging Damage,Minor,50.788,Fail,10093.07
QIN014854,BAT027090,MCH0231,LIN008,FAC003,PRD0113,SUP0162,OPR0907,2023-09-06,INS037,35,33,2,Burr,Minor,49.863,Fail,5555.64
QIN014855,BAT052279,MCH0013,LIN023,FAC008,PRD0086,SUP0082,OPR0142,2025-03-10,INS037,244,214,30,Surface Crack,Critical,48.548,Fail,47486.57
