work_order_id,machine_id,line_id,factory_id,linked_failure_event_id,scheduled_timestamp,completion_timestamp,maintenance_type,maintenance_reason,action_taken,maintenance_downtime_hours,parts_cost_inr,labor_cost_inr,total_maintenance_cost_inr,technician_id,work_order_status
MWO004697,MCH0384,LIN021,FAC007,,2025-08-14 15:47:48,2025-08-14 17:42:24,Preventive,High Vibration,Lubrication,1.91,39649.24,3527.01,43176.25,TECH023,Completed
MWO004698,MCH0376,LIN005,FAC002,,2024-10-25 23:43:06,2024-10-26 08:13:42,Predictive,Oil Degradation,Electrical Repair,8.51,32024.32,13741.44,45765.76,TECH037,Completed
MWO004699,MCH0048,LIN024,FAC008,,2023-07-06 07:33:17,2023-07-06 09:29:05,Preventive,High Vibration,Calibration,1.93,6567.53,2842.23,9409.76,TECH017,Completed
MWO004700,MCH0133,LIN013,FAC005,,2026-01-19 02:38:18,2026-01-19 08:50:18,Preventive,Rising Temperature,Calibration,6.2,17093.69,13556.48,30650.17,TECH110,Completed
MWO004701,MCH0091,LIN024,FAC008,,2025-05-12 20:19:11,2025-05-13 05:53:23,Predictive,High Vibration,Lubrication,9.57,2220.28,20955.36,23175.64,TECH089,Completed
MWO004702,MCH0361,LIN024,FAC008,,2023-02-02 03:07:20,2023-02-02 05:21:08,Preventive,Rising Temperature,Inspection,2.23,15847.05,3060.31,18907.36,TECH027,Completed
MWO004703,MCH0193,LIN006,FAC002,,2026-06-25 09:41:33,2026-06-25 11:25:57,Corrective,Scheduled Service,Replace Component,1.74,32024.42,3394.96,35419.38,TECH064,Completed
MWO004704,MCH0349,LIN024,FAC008,,2024-09-30 08:43:08,2024-09-30 09:38:56,Preventive,Scheduled Service,Alignment,0.93,2882.88,958.04,3840.92,TECH140,Completed
MWO004705,MCH0333,LIN028,FAC010,,2023-09-10 19:20:19,2023-09-10 20:52:43,Predictive,Rising Temperature,Inspection,1.54,3517.97,2477.19,5995.16,TECH077,Completed
MWO004706,MCH0335,LIN026,FAC009,,2023-01-30 18:35:23,2023-01-30 21:26:59,Corrective,Calibration Due,Lubrication,2.86,41318.7,3553.58,44872.28,TECH040,Completed
MWO004707,MCH0169,LIN003,FAC001,,2024-09-27 05:30:21,2024-09-27 06:33:21,Predictive,High Vibration,Calibration,1.05,7057.17,2249.44,9306.61,TECH061,Completed
MWO004708,MCH0323,LIN027,FAC009,,2023-04-13 20:56:58,2023-04-14 03:51:34,Preventive,Tool Wear,Electrical Repair,6.91,19135.53,15416.43,34551.96,TECH138,Completed
MWO004709,MCH0037,LIN022,FAC008,,2025-03-14 21:38:43,2025-03-14 23:16:31,Corrective,Calibration Due,Replace Component,1.63,34300.45,1695.78,35996.23,TECH048,In Progress
MWO004710,MCH0599,LIN003,FAC001,,2024-01-19 21:27:41,2024-01-20 00:34:53,Predictive,Tool Wear,Alignment,3.12,2790.04,4534.43,7324.47,TECH044,Completed
MWO004711,MCH0191,LIN025,FAC009,,2024-02-26 05:48:26,2024-02-26 08:58:38,Preventive,Scheduled Service,Inspection,3.17,7428.63,3888.53,11317.16,TECH083,Completed
MWO004712,MCH0039,LIN009,FAC003,,2025-07-30 13:18:34,2025-07-30 20:05:58,Preventive,High Vibration,Replace Component,6.79,13424.12,8582.58,22006.7,TECH061,Completed
MWO004713,MCH0143,LIN020,FAC007,,2024-06-26 02:02:07,2024-06-26 03:35:43,Preventive,High Vibration,Electrical Repair,1.56,5080.3,1889.27,6969.57,TECH039,Completed
MWO004714,MCH0340,LIN012,FAC004,,2026-01-28 10:45:31,2026-01-28 13:56:19,Preventive,Scheduled Service,Replace Component,3.18,7168.58,7377.93,14546.51,TECH053,In Progress
MWO004715,MCH0457,LIN007,FAC003,,2026-01-26 08:36:33,2026-01-26 10:34:45,Predictive,Tool Wear,Alignment,1.97,13808.66,3393.67,17202.33,TECH116,Completed
MWO004716,MCH0212,LIN030,FAC010,,2023-01-25 14:00:18,2023-01-25 17:30:54,Corrective,High Vibration,Alignment,3.51,41870.34,6388.56,48258.9,TECH013,Completed
MWO004717,MCH0109,LIN018,FAC006,,2025-03-13 23:32:33,2025-03-14 04:26:33,Preventive,Tool Wear,Electrical Repair,4.9,20072.3,9497.08,29569.38,TECH096,Completed
MWO004718,MCH0379,LIN027,FAC009,,2024-05-26 04:09:56,2024-05-26 06:06:56,Predictive,Tool Wear,Replace Component,1.95,30168.92,4642.85,34811.77,TECH115,Completed
MWO004719,MCH0516,LIN030,FAC010,,2025-04-01 18:31:19,2025-04-02 05:04:55,Corrective,Calibration Due,Inspection,10.56,30920.71,13128.42,44049.13,TECH030,Completed
MWO004720,MCH0415,LIN008,FAC003,,2024-01-21 11:16:17,2024-01-21 16:39:41,Predictive,Oil Degradation,Electrical Repair,5.39,23615.82,6431.59,30047.41,TECH080,Completed
MWO004721,MCH0215,LIN014,FAC005,,2025-08-10 23:42:06,2025-08-11 05:37:54,Predictive,Calibration Due,Lubrication,5.93,28212.3,8749.02,36961.32,TECH075,Completed
MWO004722,MCH0589,LIN023,FAC008,,2026-04-01 20:24:04,2026-04-01 22:07:52,Predictive,Tool Wear,Inspection,1.73,22589.28,3149.37,25738.65,TECH014,Completed
MWO004723,MCH0247,LIN026,FAC009,,2024-01-05 23:39:01,2024-01-06 02:49:13,Preventive,Rising Temperature,Lubrication,3.17,8284.08,3641.12,11925.2,TECH050,Completed
MWO004724,MCH0009,LIN026,FAC009,,2025-01-03 02:38:52,2025-01-03 09:24:28,Preventive,High Vibration,Lubrication,6.76,15128.54,6710.87,21839.41,TECH047,Completed
MWO004725,MCH0047,LIN026,FAC009,,2024-08-10 09:55:08,2024-08-10 11:23:56,Preventive,Rising Temperature,Replace Component,1.48,14989.91,3390.05,18379.96,TECH020,Completed
MWO004726,MCH0075,LIN003,FAC001,,2023-08-10 06:30:12,2023-08-10 14:21:12,Predictive,Tool Wear,Electrical Repair,7.85,26553.85,15693.52,42247.37,TECH005,Completed
MWO004727,MCH0557,LIN030,FAC010,,2025-10-17 11:35:56,2025-10-17 13:07:44,Preventive,Oil Degradation,Lubrication,1.53,13407.49,2606.86,16014.35,TECH073,Completed
MWO004728,MCH0233,LIN015,FAC005,,2024-05-24 15:37:10,2024-05-24 20:14:58,Preventive,Calibration Due,Replace Component,4.63,23453.43,9269.16,32722.59,TECH137,Completed
MWO004729,MCH0405,LIN026,FAC009,,2024-02-15 22:38:50,2024-02-16 02:59:50,Preventive,Scheduled Service,Lubrication,4.35,17079.98,10315.17,27395.15,TECH022,In Progress
MWO004730,MCH0350,LIN021,FAC007,,2023-04-16 07:29:48,2023-04-16 14:52:36,Preventive,Rising Temperature,Replace Component,7.38,4407.42,7205.35,11612.77,TECH026,Completed
MWO004731,MCH0438,LIN013,FAC005,,2025-04-09 17:44:05,2025-04-09 19:23:05,Preventive,Scheduled Service,Replace Component,1.65,29654.32,2221.64,31875.96,TECH070,Completed
MWO004732,MCH0067,LIN005,FAC002,,2023-01-17 11:04:18,2023-01-17 13:24:06,Predictive,Rising Temperature,Inspection,2.33,32660.32,4819.64,37479.96,TECH049,In Progress
MWO004733,MCH0051,LIN011,FAC004,,2026-01-18 22:45:09,2026-01-19 06:48:09,Predictive,Scheduled Service,Replace Component,8.05,49774.77,8487.33,58262.1,TECH053,Completed
MWO004734,MCH0448,LIN016,FAC006,,2025-04-24 20:37:13,2025-04-25 01:58:13,Preventive,Calibration Due,Alignment,5.35,35609.74,6712.54,42322.28,TECH040,Completed
MWO004735,MCH0186,LIN010,FAC004,,2024-12-01 13:15:25,2024-12-01 14:25:01,Preventive,Scheduled Service,Inspection,1.16,10794.4,1994.7,12789.1,TECH068,In Progress
MWO004736,MCH0096,LIN010,FAC004,,2025-08-16 10:07:57,2025-08-16 12:18:45,Predictive,Calibration Due,Alignment,2.18,12925.55,4119.42,17044.97,TECH048,Completed
MWO004737,MCH0074,LIN001,FAC001,,2025-04-28 18:21:58,2025-04-29 03:18:58,Preventive,Rising Temperature,Lubrication,8.95,27143.42,13806.62,40950.04,TECH050,Completed
MWO004738,MCH0172,LIN008,FAC003,,2023-09-02 14:51:33,2023-09-02 19:21:33,Preventive,Scheduled Service,Replace Component,4.5,9325.54,10226.4,19551.94,TECH098,Completed
MWO004739,MCH0545,LIN004,FAC002,,2023-05-17 15:18:43,2023-05-17 16:28:55,Corrective,Scheduled Service,Inspection,1.17,22440.68,2268.42,24709.1,TECH065,Completed
MWO004740,MCH0284,LIN006,FAC002,,2023-07-17 20:13:39,2023-07-18 02:47:51,Predictive,Calibration Due,Inspection,6.57,18952.04,10868.8,29820.84,TECH078,In Progress
MWO004741,MCH0217,LIN009,FAC003,,2024-08-29 20:31:07,2024-08-29 23:40:43,Preventive,Tool Wear,Alignment,3.16,6948.02,7468.48,14416.5,TECH038,Completed
MWO004742,MCH0434,LIN011,FAC004,,2025-08-09 22:14:55,2025-08-09 23:12:31,Preventive,Tool Wear,Alignment,0.96,13489.78,2213.86,15703.64,TECH041,Completed
MWO004743,MCH0229,LIN014,FAC005,,2023-11-05 15:44:34,2023-11-05 19:31:58,Preventive,Tool Wear,Inspection,3.79,18130.85,4677.4,22808.25,TECH017,Completed
MWO004744,MCH0412,LIN021,FAC007,,2023-09-14 19:09:48,2023-09-14 19:44:36,Predictive,Rising Temperature,Replace Component,0.58,10861.66,605.87,11467.53,TECH093,In Progress
MWO004745,MCH0223,LIN025,FAC009,,2024-01-02 08:18:44,2024-01-02 15:04:20,Preventive,Rising Temperature,Replace Component,6.76,5220.33,14402.96,19623.29,TECH097,Completed
MWO004746,MCH0085,LIN020,FAC007,,2026-05-22 05:11:45,2026-05-22 17:36:57,Corrective,Calibration Due,Inspection,12.42,1831.79,27056.51,28888.3,TECH115,Completed
MWO004747,MCH0592,LIN023,FAC008,,2023-04-13 07:21:12,2023-04-13 10:13:24,Corrective,Calibration Due,Calibration,2.87,27060.85,5109.83,32170.68,TECH048,Completed
MWO004748,MCH0481,LIN004,FAC002,,2023-11-27 02:30:46,2023-11-27 10:51:10,Predictive,Tool Wear,Electrical Repair,8.34,12639.51,18638.84,31278.35,TECH054,Completed
MWO004749,MCH0416,LIN002,FAC001,,2024-12-31 09:49:55,2024-12-31 11:49:19,Preventive,Rising Temperature,Replace Component,1.99,9077.7,2596.95,11674.65,TECH038,Completed
MWO004750,MCH0199,LIN008,FAC003,,2026-04-07 00:46:51,2026-04-07 02:27:03,Preventive,High Vibration,Electrical Repair,1.67,34964.78,2476.0,37440.78,TECH098,In Progress
MWO004751,MCH0037,LIN022,FAC008,,2024-11-20 11:13:49,2024-11-20 14:29:25,Corrective,Rising Temperature,Calibration,3.26,9056.38,5776.37,14832.75,TECH121,Completed
MWO004752,MCH0472,LIN011,FAC004,,2026-03-08 03:16:04,2026-03-08 06:16:04,Predictive,Rising Temperature,Inspection,3.0,1530.96,6373.37,7904.33,TECH051,In Progress
MWO004753,MCH0512,LIN030,FAC010,,2025-07-16 17:29:18,2025-07-16 22:46:06,Preventive,Rising Temperature,Electrical Repair,5.28,24860.16,9193.87,34054.03,TECH081,Completed
MWO004754,MCH0056,LIN027,FAC009,,2025-06-25 06:09:36,2025-06-25 06:57:00,Predictive,Tool Wear,Inspection,0.79,30797.39,1484.11,32281.5,TECH009,Completed
MWO004755,MCH0082,LIN027,FAC009,,2023-01-14 19:28:52,2023-01-14 21:45:40,Predictive,Rising Temperature,Replace Component,2.28,10913.06,4506.47,15419.53,TECH054,Completed
MWO004756,MCH0428,LIN011,FAC004,,2023-08-21 11:54:40,2023-08-21 14:40:16,Preventive,Tool Wear,Replace Component,2.76,12202.62,4121.81,16324.43,TECH013,Completed
MWO004757,MCH0247,LIN026,FAC009,,2025-07-06 15:26:59,2025-07-06 16:47:59,Preventive,High Vibration,Alignment,1.35,12946.89,2207.12,15154.01,TECH058,In Progress
MWO004758,MCH0458,LIN007,FAC003,,2023-02-08 14:17:21,2023-02-08 19:43:09,Preventive,Rising Temperature,Electrical Repair,5.43,5927.58,9607.35,15534.93,TECH070,Completed
MWO004759,MCH0047,LIN026,FAC009,,2025-03-31 22:11:55,2025-04-01 09:33:31,Predictive,Calibration Due,Replace Component,11.36,2693.97,23396.17,26090.14,TECH060,Completed
MWO004760,MCH0509,LIN021,FAC007,,2024-08-22 21:21:43,2024-08-23 04:55:55,Predictive,Scheduled Service,Inspection,7.57,71364.67,12655.16,84019.83,TECH136,In Progress
MWO004761,MCH0457,LIN007,FAC003,,2025-05-15 17:02:21,2025-05-15 20:53:57,Corrective,Calibration Due,Alignment,3.86,15874.68,8770.05,24644.73,TECH001,Completed
MWO004762,MCH0279,LIN001,FAC001,,2023-03-17 01:00:45,2023-03-17 05:38:33,Predictive,Oil Degradation,Electrical Repair,4.63,7555.31,5760.04,13315.35,TECH122,Completed
MWO004763,MCH0314,LIN023,FAC008,,2025-09-24 19:37:49,2025-09-25 00:53:25,Predictive,High Vibration,Alignment,5.26,11173.8,8764.94,19938.74,TECH078,In Progress
MWO004764,MCH0188,LIN004,FAC002,,2024-03-04 02:30:59,2024-03-04 08:21:59,Preventive,Oil Degradation,Alignment,5.85,27165.93,11125.81,38291.74,TECH055,Completed
MWO004765,MCH0517,LIN005,FAC002,,2026-05-08 16:13:48,2026-05-09 02:13:48,Preventive,Rising Temperature,Electrical Repair,10.0,34231.84,11692.46,45924.3,TECH047,Completed
MWO004766,MCH0114,LIN004,FAC002,,2025-03-26 13:53:30,2025-03-26 16:42:42,Predictive,Oil Degradation,Electrical Repair,2.82,17961.4,2804.89,20766.29,TECH068,Completed
MWO004767,MCH0567,LIN016,FAC006,,2026-06-09 15:46:59,2026-06-09 16:19:23,Preventive,Scheduled Service,Alignment,0.54,4283.88,1241.52,5525.4,TECH078,Completed
MWO004768,MCH0310,LIN029,FAC010,,2025-10-26 08:51:19,2025-10-26 14:51:19,Preventive,Calibration Due,Calibration,6.0,5075.37,12739.78,17815.15,TECH050,Completed
MWO004769,MCH0105,LIN004,FAC002,,2025-06-10 14:13:40,2025-06-10 17:20:52,Preventive,Tool Wear,Inspection,3.12,12887.57,6246.66,19134.23,TECH072,Completed
MWO004770,MCH0341,LIN006,FAC002,,2025-07-11 16:26:15,2025-07-12 03:22:03,Preventive,High Vibration,Alignment,10.93,14821.74,13652.68,28474.42,TECH031,Completed
MWO004771,MCH0072,LIN011,FAC004,,2024-04-02 11:25:46,2024-04-02 12:13:46,Predictive,Tool Wear,Lubrication,0.8,15448.13,1189.94,16638.07,TECH016,Completed
MWO004772,MCH0128,LIN027,FAC009,,2025-02-16 12:37:45,2025-02-16 20:43:09,Corrective,Rising Temperature,Calibration,8.09,42304.91,17231.79,59536.7,TECH094,Completed
MWO004773,MCH0475,LIN003,FAC001,,2024-03-06 06:23:14,2024-03-06 11:25:02,Predictive,Oil Degradation,Electrical Repair,5.03,16148.11,8561.45,24709.56,TECH134,Completed
MWO004774,MCH0272,LIN002,FAC001,,2025-10-05 23:17:37,2025-10-06 14:32:01,Preventive,Tool Wear,Alignment,15.24,29572.86,35063.67,64636.53,TECH137,Completed
MWO004775,MCH0257,LIN013,FAC005,,2024-02-16 02:57:41,2024-02-16 08:06:41,Preventive,Scheduled Service,Inspection,5.15,40684.62,10559.89,51244.51,TECH130,Completed
MWO004776,MCH0542,LIN004,FAC002,,2026-02-13 21:33:03,2026-02-14 01:37:15,Preventive,Rising Temperature,Lubrication,4.07,21299.33,4856.56,26155.89,TECH064,Completed
MWO004777,MCH0509,LIN021,FAC007,,2024-06-18 22:40:41,2024-06-19 05:11:53,Predictive,Oil Degradation,Electrical Repair,6.52,11781.87,9909.87,21691.74,TECH009,Completed
MWO004778,MCH0414,LIN017,FAC006,,2025-09-23 03:22:41,2025-09-23 17:49:41,Preventive,Oil Degradation,Inspection,14.45,19318.94,15563.46,34882.4,TECH049,Completed
MWO004779,MCH0215,LIN014,FAC005,,2024-12-21 17:58:04,2024-12-22 01:50:16,Preventive,Calibration Due,Calibration,7.87,13082.49,9785.82,22868.31,TECH005,Completed
MWO004780,MCH0367,LIN007,FAC003,,2024-02-23 06:16:30,2024-02-23 09:30:54,Corrective,Rising Temperature,Calibration,3.24,19566.13,4554.09,24120.22,TECH041,Completed
MWO004781,MCH0013,LIN023,FAC008,,2025-06-06 14:23:27,2025-06-06 15:17:27,Predictive,Rising Temperature,Calibration,0.9,5410.45,1315.47,6725.92,TECH098,Completed
MWO004782,MCH0044,LIN012,FAC004,,2023-12-31 04:40:36,2023-12-31 09:37:36,Preventive,Scheduled Service,Inspection,4.95,56030.4,11668.21,67698.61,TECH044,Completed
MWO004783,MCH0286,LIN023,FAC008,,2025-07-12 07:28:19,2025-07-12 11:31:19,Preventive,High Vibration,Lubrication,4.05,16842.24,6179.14,23021.38,TECH082,Completed
MWO004784,MCH0540,LIN026,FAC009,,2023-07-02 07:13:30,2023-07-02 09:51:18,Preventive,Tool Wear,Electrical Repair,2.63,26114.0,4033.75,30147.75,TECH042,Completed
MWO004785,MCH0321,LIN029,FAC010,,2023-06-13 22:58:21,2023-06-14 01:00:09,Preventive,Calibration Due,Inspection,2.03,18200.25,2107.91,20308.16,TECH017,Completed
MWO004786,MCH0097,LIN022,FAC008,,2025-03-28 19:37:40,2025-03-28 23:11:52,Predictive,Oil Degradation,Replace Component,3.57,11607.35,5999.25,17606.6,TECH040,Completed
MWO004787,MCH0487,LIN023,FAC008,,2025-12-16 14:14:55,2025-12-16 14:45:31,Preventive,Scheduled Service,Inspection,0.51,17302.43,1220.88,18523.31,TECH050,Completed
MWO004788,MCH0120,LIN007,FAC003,,2025-08-10 15:25:50,2025-08-10 19:53:26,Preventive,Calibration Due,Alignment,4.46,20755.43,9373.02,30128.45,TECH134,Completed
MWO004789,MCH0478,LIN008,FAC003,,2024-05-07 11:16:39,2024-05-07 19:32:51,Preventive,Calibration Due,Alignment,8.27,31914.93,15768.1,47683.03,TECH084,Completed
MWO004790,MCH0012,LIN030,FAC010,,2023-01-13 04:17:39,2023-01-13 13:28:27,Predictive,Rising Temperature,Replace Component,9.18,13209.64,14799.43,28009.07,TECH014,Completed
MWO004791,MCH0207,LIN003,FAC001,,2024-08-20 05:10:56,2024-08-20 06:27:44,Corrective,Tool Wear,Replace Component,1.28,12188.66,2342.95,14531.61,TECH109,Completed
MWO004792,MCH0292,LIN015,FAC005,,2026-04-22 22:19:01,2026-04-23 05:22:37,Predictive,Rising Temperature,Lubrication,7.06,11954.09,13469.49,25423.58,TECH015,Completed
MWO004793,MCH0312,LIN015,FAC005,,2024-07-22 08:06:37,2024-07-22 10:52:49,Preventive,Rising Temperature,Calibration,2.77,14601.01,3919.35,18520.36,TECH137,Completed
MWO004794,MCH0183,LIN025,FAC009,,2024-06-04 13:23:26,2024-06-04 16:33:02,Corrective,Rising Temperature,Calibration,3.16,30951.98,7304.05,38256.03,TECH084,Completed
MWO004795,MCH0544,LIN003,FAC001,,2025-04-07 09:08:32,2025-04-07 16:33:44,Preventive,Calibration Due,Inspection,7.42,31167.95,14330.24,45498.19,TECH055,Completed
MWO004796,MCH0489,LIN003,FAC001,,2024-01-03 07:07:58,2024-01-03 10:51:10,Preventive,Calibration Due,Electrical Repair,3.72,54122.23,6148.92,60271.15,TECH001,Completed
MWO004797,MCH0276,LIN012,FAC004,,2025-06-18 15:05:38,2025-06-18 17:45:50,Preventive,Oil Degradation,Electrical Repair,2.67,25111.95,2867.14,27979.09,TECH054,Completed
MWO004798,MCH0500,LIN025,FAC009,,2025-01-06 09:27:54,2025-01-06 12:52:30,Preventive,Tool Wear,Calibration,3.41,22597.75,7128.42,29726.17,TECH049,Completed
MWO004799,MCH0140,LIN013,FAC005,,2023-02-04 12:47:03,2023-02-04 14:26:03,Predictive,Oil Degradation,Inspection,1.65,19793.48,2363.2,22156.68,TECH103,Completed
MWO004800,MCH0282,LIN001,FAC001,,2023-02-05 05:02:09,2023-02-05 11:02:09,Predictive,Calibration Due,Inspection,6.0,7361.21,9695.13,17056.34,TECH123,Completed
MWO004801,MCH0456,LIN003,FAC001,,2026-06-11 15:33:35,2026-06-11 18:16:47,Preventive,Rising Temperature,Alignment,2.72,9237.14,4261.74,13498.88,TECH078,In Progress
MWO004802,MCH0083,LIN010,FAC004,,2025-02-08 20:27:09,2025-02-09 00:24:45,Preventive,High Vibration,Calibration,3.96,16208.6,8586.6,24795.2,TECH060,Completed
MWO004803,MCH0388,LIN011,FAC004,,2023-05-17 02:37:15,2023-05-17 03:43:51,Predictive,Rising Temperature,Electrical Repair,1.11,18475.36,1512.69,19988.05,TECH047,Completed
MWO004804,MCH0363,LIN017,FAC006,,2023-07-26 12:42:28,2023-07-26 15:46:40,Preventive,Scheduled Service,Lubrication,3.07,10650.79,5415.77,16066.56,TECH060,Completed
MWO004805,MCH0285,LIN007,FAC003,,2023-11-15 15:12:01,2023-11-15 19:18:37,Corrective,Oil Degradation,Inspection,4.11,39426.77,7952.06,47378.83,TECH017,Completed
MWO004806,MCH0275,LIN008,FAC003,,2025-03-27 21:37:45,2025-03-27 22:26:21,Preventive,High Vibration,Inspection,0.81,11543.51,1908.94,13452.45,TECH120,Completed
MWO004807,MCH0567,LIN016,FAC006,,2023-08-05 10:50:52,2023-08-05 15:26:16,Corrective,Rising Temperature,Lubrication,4.59,35913.3,5019.99,40933.29,TECH064,Completed
MWO004808,MCH0163,LIN007,FAC003,,2025-12-09 15:45:45,2025-12-09 21:27:09,Preventive,Tool Wear,Alignment,5.69,41594.77,8637.14,50231.91,TECH030,Completed
MWO004809,MCH0014,LIN029,FAC010,,2025-10-06 12:35:49,2025-10-06 16:02:49,Predictive,Oil Degradation,Lubrication,3.45,3449.32,5248.85,8698.17,TECH015,Completed
MWO004810,MCH0600,LIN014,FAC005,,2023-02-16 13:50:38,2023-02-16 20:03:50,Corrective,Rising Temperature,Alignment,6.22,38165.79,14460.84,52626.63,TECH081,Completed
MWO004811,MCH0402,LIN028,FAC010,,2024-02-14 23:52:54,2024-02-15 02:30:06,Predictive,Scheduled Service,Electrical Repair,2.62,33777.32,6041.45,39818.77,TECH085,Completed
MWO004812,MCH0170,LIN002,FAC001,,2023-03-25 11:59:26,2023-03-25 13:32:26,Predictive,Tool Wear,Replace Component,1.55,17937.5,1674.93,19612.43,TECH088,Completed
MWO004813,MCH0083,LIN010,FAC004,,2024-11-11 23:46:20,2024-11-12 03:21:08,Preventive,Tool Wear,Alignment,3.58,37279.84,5026.25,42306.09,TECH102,In Progress
MWO004814,MCH0332,LIN025,FAC009,,2024-10-12 02:41:52,2024-10-12 10:14:16,Preventive,Calibration Due,Lubrication,7.54,12867.91,16741.05,29608.96,TECH019,Completed
MWO004815,MCH0220,LIN023,FAC008,,2023-01-19 23:12:16,2023-01-20 06:38:04,Predictive,Rising Temperature,Electrical Repair,7.43,27284.38,11259.68,38544.06,TECH128,Completed
MWO004816,MCH0106,LIN018,FAC006,,2025-09-03 17:23:16,2025-09-03 19:22:40,Predictive,Calibration Due,Lubrication,1.99,38035.37,3336.88,41372.25,TECH041,Completed
MWO004817,MCH0185,LIN018,FAC006,,2024-09-20 13:16:58,2024-09-20 19:56:34,Preventive,Scheduled Service,Electrical Repair,6.66,10301.19,13757.9,24059.09,TECH097,Completed
MWO004818,MCH0586,LIN014,FAC005,,2025-08-02 06:18:09,2025-08-02 10:04:21,Preventive,High Vibration,Replace Component,3.77,15135.05,4677.83,19812.88,TECH073,Completed
MWO004819,MCH0314,LIN023,FAC008,,2025-02-15 00:00:31,2025-02-15 04:43:07,Preventive,Rising Temperature,Lubrication,4.71,21423.85,8097.67,29521.52,TECH015,Completed
MWO004820,MCH0395,LIN004,FAC002,,2026-03-02 07:40:50,2026-03-02 18:04:50,Predictive,Oil Degradation,Inspection,10.4,8871.91,15336.03,24207.94,TECH100,Completed
MWO004821,MCH0178,LIN023,FAC008,,2024-02-05 12:08:53,2024-02-05 21:50:53,Preventive,Rising Temperature,Alignment,9.7,46600.69,11015.22,57615.91,TECH107,Cancelled
MWO004822,MCH0405,LIN026,FAC009,,2024-03-25 16:30:33,2024-03-25 18:46:45,Predictive,Tool Wear,Calibration,2.27,27692.56,5304.61,32997.17,TECH085,Completed
MWO004823,MCH0417,LIN001,FAC001,,2025-06-29 20:05:39,2025-06-30 03:29:39,Preventive,Oil Degradation,Lubrication,7.4,49372.28,13789.7,63161.98,TECH008,Completed
MWO004824,MCH0412,LIN021,FAC007,,2026-01-09 07:59:17,2026-01-09 12:53:53,Corrective,Tool Wear,Lubrication,4.91,19502.26,9199.66,28701.92,TECH086,Completed
MWO004825,MCH0273,LIN002,FAC001,,2025-12-18 05:06:09,2025-12-18 06:40:57,Preventive,Scheduled Service,Alignment,1.58,12565.7,3401.2,15966.9,TECH131,Completed
MWO004826,MCH0203,LIN016,FAC006,,2024-04-08 11:02:15,2024-04-08 13:40:39,Preventive,Calibration Due,Lubrication,2.64,17557.31,4772.65,22329.96,TECH051,Completed
MWO004827,MCH0062,LIN011,FAC004,,2023-05-22 22:38:25,2023-05-23 03:19:49,Predictive,Oil Degradation,Calibration,4.69,11906.95,6738.84,18645.79,TECH008,Completed
MWO004828,MCH0129,LIN003,FAC001,,2023-02-17 08:58:33,2023-02-17 11:06:21,Preventive,Calibration Due,Electrical Repair,2.13,59315.53,3112.81,62428.34,TECH065,In Progress
MWO004829,MCH0409,LIN021,FAC007,,2025-08-08 00:51:39,2025-08-08 02:16:51,Preventive,Rising Temperature,Replace Component,1.42,16374.81,2256.63,18631.44,TECH102,Completed
