failure_event_id,machine_id,line_id,factory_id,failure_timestamp,failure_mode,failure_severity,sensor_precursor_days,repair_duration_hours,estimated_failure_loss_inr,resolution_status
FLR001793,MCH0069,LIN018,FAC006,2026-06-11 07:16:43,Overheating,Major,7,6.02,619030.28,Resolved
FLR001794,MCH0246,LIN029,FAC010,2024-12-10 23:04:02,Excessive Vibration,Major,2,4.05,152736.56,Open
FLR001795,MCH0254,LIN013,FAC005,2025-05-30 21:12:44,Overheating,Critical,6,16.58,1363765.81,Open
FLR001796,MCH0029,LIN002,FAC001,2023-05-07 17:22:04,Hydraulic Leak,Major,7,4.99,290356.21,Resolved
FLR001797,MCH0055,LIN029,FAC010,2024-11-27 09:24:47,Bearing Failure,Major,3,5.3,446073.45,Resolved
FLR001798,MCH0324,LIN024,FAC008,2025-11-23 22:41:41,Bearing Failure,Minor,5,3.64,291224.2,Open
FLR001799,MCH0522,LIN024,FAC008,2023-07-18 15:19:20,Overheating,Major,7,3.22,198710.65,Resolved
FLR001800,MCH0469,LIN025,FAC009,2023-10-19 14:25:51,Bearing Failure,Major,7,2.92,98774.42,Resolved
FLR001801,MCH0245,LIN030,FAC010,2024-12-19 02:49:24,Sensor Failure,Critical,7,10.53,1110407.92,Resolved
FLR001802,MCH0171,LIN006,FAC002,2024-07-23 08:00:26,Electrical Fault,Major,5,6.95,671585.04,Open
FLR001803,MCH0477,LIN007,FAC003,2025-04-22 04:49:50,Bearing Failure,Major,3,8.5,391691.2,Resolved
FLR001804,MCH0555,LIN021,FAC007,2024-12-21 15:08:42,Bearing Failure,Minor,6,1.48,80924.33,Open
FLR001805,MCH0074,LIN001,FAC001,2023-01-03 17:22:13,Excessive Vibration,Major,4,7.75,353757.96,Resolved
FLR001806,MCH0024,LIN022,FAC008,2025-11-04 14:13:12,Sensor Failure,Critical,7,11.15,823100.09,Resolved
FLR001807,MCH0553,LIN013,FAC005,2023-01-22 05:30:03,Tool Wear,Minor,6,7.12,458585.23,Resolved
FLR001808,MCH0134,LIN006,FAC002,2025-03-17 22:21:56,Electrical Fault,Critical,6,9.08,868856.17,Open
FLR001809,MCH0190,LIN002,FAC001,2025-10-25 09:47:05,Excessive Vibration,Minor,6,6.55,586940.56,Resolved
FLR001810,MCH0499,LIN017,FAC006,2024-02-01 05:17:41,Lubrication Failure,Critical,1,11.8,1188264.95,Open
FLR001811,MCH0532,LIN007,FAC003,2024-07-25 12:38:57,Lubrication Failure,Major,1,11.95,1050986.47,Resolved
FLR001812,MCH0583,LIN027,FAC009,2025-04-30 05:52:56,Tool Wear,Critical,4,10.54,1253712.87,Open
FLR001813,MCH0312,LIN015,FAC005,2025-03-02 10:11:42,Bearing Failure,Major,3,4.51,221486.16,Resolved
FLR001814,MCH0528,LIN005,FAC002,2025-04-06 22:45:38,Bearing Failure,Minor,3,2.95,327203.31,Resolved
FLR001815,MCH0056,LIN027,FAC009,2025-06-04 07:19:20,Bearing Failure,Minor,7,0.7,76642.69,Resolved
FLR001816,MCH0465,LIN002,FAC001,2023-01-03 09:26:43,Tool Wear,Minor,5,5.15,382623.03,Resolved
FLR001817,MCH0106,LIN018,FAC006,2023-05-17 23:24:13,Lubrication Failure,Minor,5,2.49,72109.22,Resolved
FLR001818,MCH0549,LIN013,FAC005,2024-06-03 15:58:40,Electrical Fault,Minor,2,8.65,915351.07,Resolved
FLR001819,MCH0414,LIN017,FAC006,2025-03-10 22:33:53,Excessive Vibration,Critical,3,24.03,1796029.53,Resolved
FLR001820,MCH0371,LIN005,FAC002,2023-09-21 00:44:27,Excessive Vibration,Minor,4,12.38,1332385.06,Resolved
FLR001821,MCH0093,LIN027,FAC009,2025-12-12 03:37:00,Bearing Failure,Major,5,14.24,1510501.29,Resolved
FLR001822,MCH0465,LIN002,FAC001,2026-04-16 16:41:55,Electrical Fault,Major,6,7.73,824969.29,Open
FLR001823,MCH0429,LIN004,FAC002,2023-09-17 09:59:22,Sensor Failure,Major,3,1.55,121890.16,Resolved
FLR001824,MCH0459,LIN006,FAC002,2026-05-16 04:49:29,Hydraulic Leak,Major,3,17.71,882848.31,Open
FLR001825,MCH0048,LIN024,FAC008,2023-07-11 21:35:04,Lubrication Failure,Minor,5,8.85,462251.32,Resolved
FLR001826,MCH0396,LIN028,FAC010,2023-08-28 22:17:37,Hydraulic Leak,Minor,3,10.4,943511.69,Resolved
FLR001827,MCH0415,LIN008,FAC003,2023-12-07 00:17:07,Bearing Failure,Major,7,5.05,183662.34,Resolved
FLR001828,MCH0201,LIN006,FAC002,2023-08-29 02:30:17,Hydraulic Leak,Major,5,2.41,159134.31,Resolved
FLR001829,MCH0054,LIN006,FAC002,2025-02-15 16:01:25,Sensor Failure,Major,5,4.39,129969.8,Resolved
FLR001830,MCH0565,LIN024,FAC008,2025-07-14 18:36:00,Tool Wear,Major,4,2.41,188362.31,Resolved
FLR001831,MCH0506,LIN001,FAC001,2023-12-23 09:34:31,Excessive Vibration,Minor,1,4.55,452026.48,Resolved
FLR001832,MCH0001,LIN020,FAC007,2024-07-22 05:39:04,Overheating,Major,2,11.3,1286513.35,Resolved
FLR001833,MCH0449,LIN024,FAC008,2025-06-17 08:52:06,Lubrication Failure,Minor,5,2.95,273238.58,Resolved
FLR001834,MCH0450,LIN022,FAC008,2024-02-23 01:40:52,Excessive Vibration,Critical,4,11.55,529251.54,Open
FLR001835,MCH0472,LIN011,FAC004,2025-05-28 01:12:20,Excessive Vibration,Major,6,5.06,461232.71,Resolved
FLR001836,MCH0506,LIN001,FAC001,2024-06-21 10:20:23,Lubrication Failure,Minor,4,3.86,341548.74,Resolved
FLR001837,MCH0178,LIN023,FAC008,2026-04-30 17:25:21,Overheating,Major,7,2.98,149905.28,Open
FLR001838,MCH0144,LIN010,FAC004,2023-09-20 09:35:19,Electrical Fault,Minor,3,5.5,460952.0,Resolved
FLR001839,MCH0264,LIN030,FAC010,2026-02-10 06:46:10,Tool Wear,Major,4,8.25,437885.62,Resolved
FLR001840,MCH0057,LIN020,FAC007,2026-03-20 19:00:54,Hydraulic Leak,Major,2,4.92,581004.98,Resolved
FLR001841,MCH0552,LIN012,FAC004,2023-05-31 09:52:11,Overheating,Critical,1,13.78,573591.25,Resolved
FLR001842,MCH0075,LIN003,FAC001,2023-12-09 22:57:40,Hydraulic Leak,Minor,5,6.07,485844.14,Resolved
FLR001843,MCH0331,LIN012,FAC004,2023-07-10 09:20:37,Tool Wear,Minor,4,6.61,619457.91,Resolved
FLR001844,MCH0097,LIN022,FAC008,2025-11-08 10:35:14,Sensor Failure,Major,2,4.51,420652.51,Open
FLR001845,MCH0519,LIN030,FAC010,2023-05-27 10:37:19,Electrical Fault,Major,4,4.34,519237.64,Resolved
FLR001846,MCH0168,LIN015,FAC005,2024-01-13 23:40:16,Tool Wear,Major,7,7.57,390326.03,Resolved
FLR001847,MCH0423,LIN009,FAC003,2023-04-28 18:02:41,Lubrication Failure,Major,3,6.63,579720.85,Resolved
FLR001848,MCH0034,LIN007,FAC003,2024-04-10 20:09:54,Electrical Fault,Major,7,7.7,612574.24,Resolved
FLR001849,MCH0389,LIN002,FAC001,2023-02-06 10:17:37,Overheating,Major,3,9.84,280950.82,Resolved
FLR001850,MCH0464,LIN002,FAC001,2026-05-06 14:41:58,Hydraulic Leak,Major,7,5.48,536725.75,Open
FLR001851,MCH0315,LIN015,FAC005,2023-07-19 08:34:42,Hydraulic Leak,Major,6,7.05,398333.31,Resolved
FLR001852,MCH0380,LIN003,FAC001,2024-02-06 21:32:37,Excessive Vibration,Minor,5,3.15,232158.86,Resolved
FLR001853,MCH0555,LIN021,FAC007,2025-01-07 16:31:28,Bearing Failure,Critical,1,14.48,1371645.03,Resolved
FLR001854,MCH0056,LIN027,FAC009,2023-12-09 08:58:03,Tool Wear,Major,2,11.29,1151618.05,Open
FLR001855,MCH0579,LIN003,FAC001,2025-04-13 05:01:19,Tool Wear,Major,3,6.23,632154.38,Resolved
FLR001856,MCH0467,LIN027,FAC009,2026-05-18 09:57:07,Bearing Failure,Major,5,13.05,1007011.99,Open
FLR001857,MCH0064,LIN025,FAC009,2023-11-06 17:54:08,Sensor Failure,Critical,3,14.45,716609.97,Resolved
FLR001858,MCH0120,LIN007,FAC003,2024-11-21 20:46:20,Electrical Fault,Major,1,8.24,225363.03,Open
FLR001859,MCH0070,LIN030,FAC010,2023-04-09 17:08:42,Excessive Vibration,Major,4,4.15,157577.06,Resolved
FLR001860,MCH0141,LIN006,FAC002,2024-06-27 04:33:59,Electrical Fault,Minor,2,5.92,322988.72,Resolved
FLR001861,MCH0555,LIN021,FAC007,2025-04-03 08:51:46,Tool Wear,Critical,1,11.46,660098.9,Open
FLR001862,MCH0569,LIN014,FAC005,2024-06-03 21:44:40,Tool Wear,Critical,6,13.37,514842.73,Resolved
FLR001863,MCH0364,LIN029,FAC010,2025-03-07 01:03:43,Bearing Failure,Minor,6,18.66,837684.59,Open
FLR001864,MCH0470,LIN002,FAC001,2023-08-07 11:45:04,Overheating,Critical,3,11.12,1281172.28,Resolved
FLR001865,MCH0071,LIN024,FAC008,2025-12-13 05:42:25,Tool Wear,Critical,3,15.46,1739859.38,Resolved
FLR001866,MCH0250,LIN007,FAC003,2023-09-18 00:54:11,Bearing Failure,Minor,6,3.8,186369.9,Open
FLR001867,MCH0018,LIN026,FAC009,2026-03-18 03:21:56,Hydraulic Leak,Minor,5,7.47,635126.1,Resolved
FLR001868,MCH0144,LIN010,FAC004,2025-05-22 23:48:15,Excessive Vibration,Major,2,4.48,454927.45,Resolved
FLR001869,MCH0049,LIN007,FAC003,2023-04-07 11:48:57,Overheating,Minor,6,1.55,76382.55,Resolved
FLR001870,MCH0253,LIN016,FAC006,2024-02-16 23:46:05,Lubrication Failure,Minor,2,3.49,147188.6,Open
FLR001871,MCH0316,LIN029,FAC010,2024-10-01 17:30:11,Overheating,Minor,2,7.87,451470.13,Resolved
FLR001872,MCH0409,LIN021,FAC007,2024-09-30 19:47:38,Overheating,Major,1,7.58,560925.65,Resolved
FLR001873,MCH0279,LIN001,FAC001,2025-02-27 08:32:20,Electrical Fault,Minor,5,3.63,367330.45,Open
FLR001874,MCH0173,LIN020,FAC007,2024-06-11 08:17:02,Lubrication Failure,Minor,2,2.47,62826.72,Resolved
FLR001875,MCH0531,LIN021,FAC007,2023-02-18 04:27:13,Excessive Vibration,Minor,5,2.91,92170.51,Open
FLR001876,MCH0077,LIN003,FAC001,2023-11-18 03:28:48,Lubrication Failure,Major,3,5.02,343536.2,Resolved
FLR001877,MCH0524,LIN016,FAC006,2024-11-12 07:46:53,Excessive Vibration,Major,2,4.36,417561.01,Resolved
FLR001878,MCH0351,LIN021,FAC007,2023-02-01 16:46:08,Hydraulic Leak,Major,1,16.04,1479845.91,Resolved
FLR001879,MCH0430,LIN016,FAC006,2023-01-23 19:26:16,Overheating,Minor,7,2.26,127706.82,Resolved
FLR001880,MCH0517,LIN005,FAC002,2026-04-11 15:06:54,Overheating,Major,3,3.62,239869.87,Resolved
FLR001881,MCH0140,LIN013,FAC005,2025-03-10 19:06:25,Sensor Failure,Minor,2,8.12,389074.2,Resolved
FLR001882,MCH0041,LIN011,FAC004,2024-05-14 15:38:10,Lubrication Failure,Major,5,8.92,465978.81,Resolved
FLR001883,MCH0521,LIN019,FAC007,2024-12-18 06:20:54,Electrical Fault,Critical,7,14.67,1228134.66,Resolved
FLR001884,MCH0014,LIN029,FAC010,2026-02-03 12:10:43,Electrical Fault,Major,1,2.18,240843.54,Resolved
FLR001885,MCH0552,LIN012,FAC004,2025-07-22 02:01:46,Lubrication Failure,Major,5,6.75,179443.0,Resolved
FLR001886,MCH0382,LIN018,FAC006,2024-12-01 09:51:50,Excessive Vibration,Major,5,20.34,1373519.66,Resolved
FLR001887,MCH0427,LIN027,FAC009,2023-09-08 10:05:44,Excessive Vibration,Minor,3,2.76,177414.13,Open
FLR001888,MCH0357,LIN029,FAC010,2023-10-18 11:49:12,Tool Wear,Major,2,5.44,219956.53,Resolved
FLR001889,MCH0103,LIN030,FAC010,2025-12-03 18:44:29,Electrical Fault,Minor,3,2.19,60757.16,Open
FLR001890,MCH0101,LIN022,FAC008,2024-05-18 04:31:51,Sensor Failure,Critical,2,14.77,1626244.49,Resolved
FLR001891,MCH0047,LIN026,FAC009,2023-12-23 14:36:02,Excessive Vibration,Minor,6,3.81,206298.32,Resolved
FLR001892,MCH0300,LIN002,FAC001,2023-05-29 12:12:46,Excessive Vibration,Minor,5,2.39,216831.47,Resolved
FLR001893,MCH0365,LIN014,FAC005,2025-08-10 06:24:22,Tool Wear,Critical,3,13.56,1615004.18,Resolved
FLR001894,MCH0126,LIN009,FAC003,2023-09-18 00:02:59,Lubrication Failure,Major,5,12.85,1392972.88,Open
FLR001895,MCH0477,LIN007,FAC003,2023-10-04 17:29:30,Excessive Vibration,Major,6,5.27,138445.3,Resolved
FLR001896,MCH0170,LIN002,FAC001,2025-10-18 19:46:58,Electrical Fault,Major,1,9.45,868363.33,Resolved
FLR001897,MCH0563,LIN001,FAC001,2023-12-30 00:37:56,Hydraulic Leak,Major,7,13.22,1357447.34,Open
FLR001898,MCH0385,LIN006,FAC002,2025-11-20 22:57:08,Hydraulic Leak,Major,1,0.62,32845.79,Resolved
FLR001899,MCH0160,LIN018,FAC006,2025-04-26 11:06:27,Tool Wear,Minor,1,10.56,506996.73,Open
FLR001900,MCH0178,LIN023,FAC008,2025-07-18 09:08:12,Electrical Fault,Critical,5,12.47,1177028.59,Open
FLR001901,MCH0456,LIN003,FAC001,2025-04-06 12:58:21,Overheating,Minor,7,5.58,480551.86,Open
FLR001902,MCH0468,LIN030,FAC010,2025-09-22 06:55:05,Lubrication Failure,Critical,4,17.61,1426277.27,Resolved
FLR001903,MCH0228,LIN011,FAC004,2024-04-29 06:54:02,Sensor Failure,Minor,6,1.14,132025.06,Resolved
FLR001904,MCH0365,LIN014,FAC005,2024-06-18 07:14:41,Overheating,Major,6,5.36,144060.43,Resolved
FLR001905,MCH0414,LIN017,FAC006,2023-02-09 13:25:58,Overheating,Minor,3,12.12,382252.78,Open
FLR001906,MCH0443,LIN021,FAC007,2024-11-30 10:53:50,Bearing Failure,Minor,2,8.08,539806.14,Resolved
FLR001907,MCH0246,LIN029,FAC010,2023-02-04 17:53:02,Hydraulic Leak,Major,4,8.48,286161.08,Open
FLR001908,MCH0206,LIN007,FAC003,2025-03-26 17:11:59,Tool Wear,Minor,4,0.92,75274.98,Resolved
FLR001909,MCH0466,LIN005,FAC002,2023-02-15 11:46:18,Lubrication Failure,Critical,4,13.67,943797.8,Resolved
FLR001910,MCH0587,LIN024,FAC008,2024-12-02 06:11:47,Hydraulic Leak,Critical,2,16.94,1709433.64,Resolved
FLR001911,MCH0263,LIN018,FAC006,2026-01-25 19:34:45,Overheating,Critical,4,10.11,339286.94,Open
FLR001912,MCH0155,LIN022,FAC008,2024-02-25 20:22:48,Tool Wear,Major,3,7.23,334171.56,Resolved
FLR001913,MCH0488,LIN023,FAC008,2023-09-10 09:08:20,Electrical Fault,Minor,4,12.97,1376301.18,Resolved
FLR001914,MCH0087,LIN028,FAC010,2024-11-04 01:49:27,Hydraulic Leak,Major,4,5.61,612736.58,Resolved
FLR001915,MCH0223,LIN025,FAC009,2023-01-04 15:58:31,Bearing Failure,Major,4,9.24,1022577.74,Resolved
FLR001916,MCH0480,LIN019,FAC007,2023-09-05 03:52:45,Electrical Fault,Minor,1,7.68,304191.81,Resolved
FLR001917,MCH0146,LIN004,FAC002,2023-05-25 10:33:58,Lubrication Failure,Major,6,0.88,101293.7,Resolved
FLR001918,MCH0054,LIN006,FAC002,2024-04-24 04:03:46,Bearing Failure,Minor,4,7.78,524097.01,Open
FLR001919,MCH0242,LIN001,FAC001,2023-08-11 15:19:55,Sensor Failure,Major,3,11.0,441993.77,Resolved
FLR001920,MCH0008,LIN015,FAC005,2026-06-25 23:59:31,Lubrication Failure,Major,4,2.25,268525.81,Open
FLR001921,MCH0074,LIN001,FAC001,2023-06-08 10:12:10,Overheating,Major,6,9.17,452973.83,Resolved
FLR001922,MCH0275,LIN008,FAC003,2025-06-04 20:23:30,Electrical Fault,Major,7,5.83,215871.15,Resolved
FLR001923,MCH0174,LIN023,FAC008,2025-08-04 10:49:33,Hydraulic Leak,Critical,6,9.7,1021787.17,Resolved
FLR001924,MCH0317,LIN021,FAC007,2023-04-12 05:28:36,Lubrication Failure,Major,4,2.14,246776.73,Resolved
FLR001925,MCH0239,LIN015,FAC005,2025-10-03 15:29:43,Bearing Failure,Minor,5,9.98,387466.41,Resolved
FLR001926,MCH0307,LIN024,FAC008,2024-10-18 17:11:42,Hydraulic Leak,Major,5,4.61,242371.35,Resolved
FLR001927,MCH0206,LIN007,FAC003,2023-04-10 18:58:56,Bearing Failure,Major,4,6.75,210546.24,Resolved
FLR001928,MCH0514,LIN029,FAC010,2024-03-09 19:24:41,Bearing Failure,Major,5,3.67,203674.65,Resolved
FLR001929,MCH0518,LIN020,FAC007,2024-06-23 15:13:07,Sensor Failure,Major,5,7.15,657613.7,Resolved
FLR001930,MCH0079,LIN008,FAC003,2024-09-13 21:49:21,Sensor Failure,Minor,1,9.9,1026887.19,Resolved
FLR001931,MCH0564,LIN015,FAC005,2025-01-03 22:08:32,Overheating,Major,3,5.98,251987.98,Resolved
FLR001932,MCH0508,LIN010,FAC004,2026-03-16 18:39:02,Lubrication Failure,Major,6,6.73,293940.72,Resolved
FLR001933,MCH0271,LIN005,FAC002,2024-03-29 19:10:50,Sensor Failure,Minor,2,8.53,697463.93,Resolved
FLR001934,MCH0289,LIN010,FAC004,2024-04-13 21:43:49,Electrical Fault,Major,5,10.01,1054415.34,Resolved
FLR001935,MCH0439,LIN026,FAC009,2023-10-31 11:41:22,Hydraulic Leak,Critical,2,20.05,1599935.18,Resolved
FLR001936,MCH0297,LIN018,FAC006,2025-04-26 21:35:08,Bearing Failure,Critical,7,12.08,964776.53,Resolved
FLR001937,MCH0496,LIN024,FAC008,2024-03-20 21:00:38,Lubrication Failure,Minor,2,9.11,695850.69,Resolved
FLR001938,MCH0297,LIN018,FAC006,2026-01-15 11:23:50,Bearing Failure,Minor,3,9.3,940046.4,Open
FLR001939,MCH0146,LIN004,FAC002,2023-11-23 14:27:26,Electrical Fault,Major,4,19.71,1232681.06,Resolved
FLR001940,MCH0056,LIN027,FAC009,2023-04-16 02:13:54,Overheating,Minor,7,12.06,1049753.51,Open
FLR001941,MCH0386,LIN012,FAC004,2025-12-17 01:18:12,Overheating,Critical,4,18.46,2061311.93,Resolved
FLR001942,MCH0032,LIN023,FAC008,2025-03-25 20:03:43,Bearing Failure,Major,3,2.08,171307.03,Resolved
FLR001943,MCH0485,LIN007,FAC003,2025-01-21 06:02:28,Lubrication Failure,Minor,7,13.06,1338166.47,Resolved
FLR001944,MCH0323,LIN027,FAC009,2025-01-21 08:42:03,Sensor Failure,Minor,2,2.39,145084.73,Resolved
FLR001945,MCH0048,LIN024,FAC008,2025-02-12 12:50:38,Bearing Failure,Minor,3,10.53,567032.96,Resolved
FLR001946,MCH0422,LIN002,FAC001,2024-07-11 23:37:34,Overheating,Minor,5,10.65,359902.91,Resolved
FLR001947,MCH0102,LIN015,FAC005,2023-04-24 18:02:53,Overheating,Major,1,2.48,197840.83,Resolved
FLR001948,MCH0427,LIN027,FAC009,2025-01-03 19:50:10,Bearing Failure,Critical,4,15.98,1702001.37,Resolved
FLR001949,MCH0033,LIN010,FAC004,2025-12-17 17:44:31,Lubrication Failure,Major,4,3.48,118398.71,Resolved
FLR001950,MCH0251,LIN017,FAC006,2023-01-06 12:39:17,Excessive Vibration,Minor,6,21.01,1728304.48,Resolved
FLR001951,MCH0298,LIN016,FAC006,2023-06-20 05:13:54,Hydraulic Leak,Major,2,6.45,640404.5,Resolved
FLR001952,MCH0298,LIN016,FAC006,2025-04-09 00:16:59,Overheating,Minor,6,4.93,498477.56,Resolved
FLR001953,MCH0496,LIN024,FAC008,2023-03-29 10:45:30,Sensor Failure,Major,7,8.13,789225.32,Resolved
FLR001954,MCH0468,LIN030,FAC010,2023-08-10 13:43:56,Hydraulic Leak,Major,4,0.99,73372.79,Resolved
FLR001955,MCH0320,LIN011,FAC004,2025-04-25 17:42:53,Bearing Failure,Critical,4,8.88,969042.44,Resolved
FLR001956,MCH0424,LIN022,FAC008,2025-06-30 02:47:30,Tool Wear,Major,5,15.1,1725633.45,Resolved
FLR001957,MCH0237,LIN025,FAC009,2026-04-28 20:36:57,Hydraulic Leak,Major,5,18.13,1078816.28,Resolved
FLR001958,MCH0300,LIN002,FAC001,2023-03-05 20:09:15,Overheating,Critical,6,12.89,1536992.0,Resolved
FLR001959,MCH0551,LIN025,FAC009,2024-02-13 16:01:10,Excessive Vibration,Major,4,2.53,228294.95,Resolved
FLR001960,MCH0143,LIN020,FAC007,2024-04-18 05:01:44,Sensor Failure,Major,5,12.91,953047.98,Resolved
FLR001961,MCH0593,LIN019,FAC007,2023-07-18 20:12:31,Excessive Vibration,Major,7,2.21,77324.6,Open
FLR001962,MCH0228,LIN011,FAC004,2025-02-28 23:09:57,Sensor Failure,Critical,5,10.95,1164539.71,Open
FLR001963,MCH0077,LIN003,FAC001,2025-05-18 13:21:08,Hydraulic Leak,Major,3,3.18,355280.5,Resolved
FLR001964,MCH0472,LIN011,FAC004,2025-08-22 10:29:03,Bearing Failure,Critical,2,15.47,1841558.02,Resolved
FLR001965,MCH0523,LIN023,FAC008,2026-06-13 07:42:53,Bearing Failure,Critical,1,10.58,960853.03,Resolved
FLR001966,MCH0156,LIN017,FAC006,2024-09-11 13:51:20,Hydraulic Leak,Major,5,4.86,153490.25,Resolved
FLR001967,MCH0090,LIN018,FAC006,2023-01-23 12:49:46,Lubrication Failure,Major,5,3.1,136941.83,Open
FLR001968,MCH0549,LIN013,FAC005,2024-09-14 12:46:27,Excessive Vibration,Minor,3,1.75,187013.83,Resolved
FLR001969,MCH0128,LIN027,FAC009,2023-12-23 06:42:51,Tool Wear,Major,1,16.72,1041926.58,Resolved
FLR001970,MCH0107,LIN010,FAC004,2024-07-18 09:46:02,Excessive Vibration,Critical,2,23.55,2005075.34,Resolved
FLR001971,MCH0439,LIN026,FAC009,2025-10-18 13:17:03,Excessive Vibration,Minor,6,10.08,366005.15,Resolved
FLR001972,MCH0534,LIN027,FAC009,2025-05-04 19:29:29,Lubrication Failure,Minor,3,14.83,1028997.82,Open
FLR001973,MCH0087,LIN028,FAC010,2025-12-23 17:28:05,Sensor Failure,Major,3,15.44,1436724.05,Open
FLR001974,MCH0593,LIN019,FAC007,2024-11-17 19:00:27,Tool Wear,Major,1,2.86,98675.37,Resolved
FLR001975,MCH0511,LIN004,FAC002,2024-11-03 09:35:14,Tool Wear,Major,2,6.79,218887.51,Open
FLR001976,MCH0001,LIN020,FAC007,2024-09-19 12:51:47,Electrical Fault,Major,2,2.68,102099.44,Resolved
FLR001977,MCH0433,LIN022,FAC008,2024-11-24 18:44:48,Excessive Vibration,Major,7,7.6,710072.95,Open
FLR001978,MCH0595,LIN028,FAC010,2025-08-26 21:53:16,Lubrication Failure,Minor,3,0.64,67309.95,Open
FLR001979,MCH0082,LIN027,FAC009,2023-11-25 19:06:41,Excessive Vibration,Minor,2,3.1,111851.2,Resolved
FLR001980,MCH0100,LIN014,FAC005,2024-07-02 12:00:32,Hydraulic Leak,Major,2,5.58,244401.28,Open
FLR001981,MCH0424,LIN022,FAC008,2025-07-22 21:28:55,Sensor Failure,Minor,4,8.13,464622.2,Resolved
FLR001982,MCH0105,LIN004,FAC002,2025-03-25 10:29:54,Bearing Failure,Major,7,4.2,187419.07,Resolved
FLR001983,MCH0235,LIN025,FAC009,2023-01-30 08:58:51,Bearing Failure,Major,4,5.91,611861.73,Resolved
FLR001984,MCH0093,LIN027,FAC009,2024-06-12 20:26:14,Excessive Vibration,Minor,6,15.14,1172430.66,Open
FLR001985,MCH0230,LIN017,FAC006,2023-03-20 03:01:05,Excessive Vibration,Major,5,3.29,383767.92,Open
FLR001986,MCH0299,LIN014,FAC005,2025-05-04 20:11:46,Hydraulic Leak,Major,7,5.67,634918.0,Resolved
FLR001987,MCH0423,LIN009,FAC003,2023-09-10 20:58:24,Electrical Fault,Critical,3,27.28,2428805.36,Resolved
FLR001988,MCH0600,LIN014,FAC005,2025-05-17 06:36:01,Sensor Failure,Critical,5,14.6,1435648.44,Open
FLR001989,MCH0340,LIN012,FAC004,2025-10-03 03:31:42,Overheating,Minor,1,10.8,840815.2,Resolved
FLR001990,MCH0081,LIN021,FAC007,2024-11-28 04:41:32,Sensor Failure,Major,5,3.79,296226.95,Open
FLR001991,MCH0297,LIN018,FAC006,2023-06-04 15:34:24,Electrical Fault,Critical,7,10.39,694367.55,Resolved
FLR001992,MCH0581,LIN004,FAC002,2024-01-07 09:39:14,Overheating,Minor,5,8.53,619467.04,Open
FLR001993,MCH0285,LIN007,FAC003,2024-01-11 21:48:03,Sensor Failure,Major,1,6.7,337542.09,Open
FLR001994,MCH0558,LIN025,FAC009,2025-08-25 13:18:49,Lubrication Failure,Critical,7,8.2,654651.22,Open
FLR001995,MCH0086,LIN003,FAC001,2025-08-28 11:56:25,Bearing Failure,Minor,5,4.72,281351.57,Resolved
FLR001996,MCH0258,LIN026,FAC009,2025-04-27 03:30:00,Bearing Failure,Major,7,6.1,591453.83,Open
FLR001997,MCH0144,LIN010,FAC004,2023-07-18 09:36:49,Hydraulic Leak,Major,2,9.76,244866.81,Resolved
FLR001998,MCH0352,LIN027,FAC009,2025-03-16 00:40:08,Electrical Fault,Minor,4,5.1,131492.44,Open
FLR001999,MCH0115,LIN002,FAC001,2024-02-20 22:40:00,Excessive Vibration,Minor,7,7.55,212313.48,Resolved
FLR002000,MCH0061,LIN026,FAC009,2023-02-13 23:09:50,Electrical Fault,Critical,2,13.18,725220.86,Resolved
FLR002001,MCH0479,LIN007,FAC003,2023-11-07 11:45:24,Lubrication Failure,Major,3,5.85,253732.32,Resolved
FLR002002,MCH0589,LIN023,FAC008,2023-10-26 22:03:33,Hydraulic Leak,Major,7,7.91,678204.04,Resolved
FLR002003,MCH0259,LIN026,FAC009,2024-07-06 02:59:01,Overheating,Major,3,4.04,464379.79,Resolved
FLR002004,MCH0572,LIN017,FAC006,2026-02-07 15:24:39,Lubrication Failure,Major,7,5.48,280685.1,Resolved
FLR002005,MCH0109,LIN018,FAC006,2023-08-17 15:59:05,Hydraulic Leak,Minor,7,7.14,432680.24,Open
FLR002006,MCH0186,LIN010,FAC004,2023-08-17 22:32:27,Excessive Vibration,Critical,5,15.22,1651731.4,Resolved
FLR002007,MCH0047,LIN026,FAC009,2024-01-13 04:41:08,Bearing Failure,Critical,6,11.15,1167471.78,Resolved
FLR002008,MCH0254,LIN013,FAC005,2025-02-23 14:13:01,Hydraulic Leak,Major,4,5.61,527703.11,Open
FLR002009,MCH0101,LIN022,FAC008,2023-07-02 12:10:33,Excessive Vibration,Major,1,9.21,849757.96,Resolved
FLR002010,MCH0017,LIN015,FAC005,2025-05-08 12:08:36,Sensor Failure,Major,7,2.33,174985.99,Resolved
FLR002011,MCH0508,LIN010,FAC004,2023-06-16 17:45:18,Excessive Vibration,Minor,3,16.12,1564581.71,Open
FLR002012,MCH0053,LIN007,FAC003,2023-03-01 17:41:59,Bearing Failure,Major,5,8.22,261292.49,Resolved
FLR002013,MCH0048,LIN024,FAC008,2024-09-25 14:44:25,Lubrication Failure,Major,4,12.14,1161572.97,Open
FLR002014,MCH0559,LIN019,FAC007,2024-03-20 00:43:15,Electrical Fault,Critical,6,11.98,982661.71,Resolved
FLR002015,MCH0330,LIN023,FAC008,2023-09-10 16:20:05,Hydraulic Leak,Minor,6,6.66,293506.94,Resolved
