downtime_event_id,machine_id,line_id,factory_id,linked_failure_event_id,linked_work_order_id,event_timestamp,downtime_cause,duration_hours,estimated_lost_units,estimated_loss_inr,resolution_status,impact_level
DTE004432,MCH0589,LIN023,FAC008,,MWO009436,2024-09-30 06:27:14,Planned Maintenance,2.64,371,311142.19,Resolved,High
DTE004433,MCH0159,LIN014,FAC005,FLR001552,MWO002622,2026-03-28 17:39:51,Tool Change,1.12,201,60926.21,Resolved,High
DTE004434,MCH0365,LIN014,FAC005,,MWO003757,2024-08-24 03:12:47,Quality Hold,3.75,578,163957.61,Open,High
DTE004435,MCH0340,LIN012,FAC004,,MWO007091,2024-03-16 04:14:22,Changeover,0.48,38,17889.01,Resolved,Medium
DTE004436,MCH0502,LIN011,FAC004,,MWO008963,2025-03-21 22:14:24,Quality Hold,2.04,364,415299.29,Resolved,Medium
DTE004437,MCH0253,LIN016,FAC006,,MWO006576,2025-08-19 03:38:24,Tool Change,6.32,621,224222.49,Resolved,Critical
DTE004438,MCH0600,LIN014,FAC005,,MWO007913,2024-10-02 10:47:58,Power Failure,5.73,275,199565.35,Resolved,Low
DTE004439,MCH0081,LIN021,FAC007,FLR001990,MWO000013,2024-11-28 06:57:00,Tool Change,5.25,469,200671.35,Resolved,Medium
DTE004440,MCH0435,LIN027,FAC009,,MWO008571,2024-10-22 10:37:58,Material Shortage,1.85,357,299630.09,Resolved,High
DTE004441,MCH0228,LIN011,FAC004,FLR001962,MWO002799,2025-03-01 04:09:01,Power Failure,3.14,678,753786.04,Resolved,High
DTE004442,MCH0347,LIN015,FAC005,,MWO003957,2026-04-30 08:39:07,Material Shortage,1.62,287,121983.34,Resolved,High
DTE004443,MCH0018,LIN026,FAC009,,MWO006414,2023-02-25 05:00:54,Quality Hold,2.06,213,149365.61,Resolved,High
DTE004444,MCH0050,LIN017,FAC006,,MWO003808,2025-05-23 16:27:47,Tool Change,1.62,195,83640.92,Resolved,Medium
DTE004445,MCH0492,LIN009,FAC003,,MWO006343,2023-06-25 02:53:24,Planned Maintenance,2.05,395,95999.5,Resolved,Critical
DTE004446,MCH0380,LIN003,FAC001,,MWO005908,2025-01-12 01:29:48,Tool Change,1.6,375,97838.93,Resolved,Critical
DTE004447,MCH0111,LIN012,FAC004,,MWO011685,2024-02-26 04:22:54,Quality Hold,3.07,342,246880.28,Open,High
DTE004448,MCH0240,LIN015,FAC005,,MWO003312,2024-09-08 00:03:04,Material Shortage,1.83,415,93285.65,Resolved,Critical
DTE004449,MCH0031,LIN010,FAC004,,MWO008119,2025-07-04 14:29:15,Changeover,1.75,264,273813.03,Resolved,Low
DTE004450,MCH0448,LIN016,FAC006,,MWO003892,2025-08-15 18:22:37,Quality Hold,2.05,436,348684.73,Resolved,Low
DTE004451,MCH0509,LIN021,FAC007,,MWO010818,2025-06-07 02:44:15,Planned Maintenance,0.71,93,91124.75,Open,Medium
DTE004452,MCH0269,LIN002,FAC001,FLR001692,MWO001180,2025-12-26 08:09:27,Power Failure,2.4,160,166425.82,Open,Medium
DTE004453,MCH0031,LIN010,FAC004,FLR000448,MWO000812,2023-02-19 06:42:05,Changeover,2.62,150,174026.37,Resolved,Low
DTE004454,MCH0498,LIN011,FAC004,FLR000159,MWO002697,2024-10-24 11:20:43,Quality Hold,1.08,248,138078.55,Resolved,High
DTE004455,MCH0338,LIN015,FAC005,,MWO005538,2025-12-19 10:41:41,Power Failure,1.89,193,120115.64,Resolved,High
DTE004456,MCH0304,LIN026,FAC009,,MWO008142,2024-05-12 16:35:05,Changeover,0.61,58,11769.43,Resolved,High
DTE004457,MCH0227,LIN023,FAC008,FLR001086,MWO002144,2025-01-21 05:15:01,Changeover,1.47,127,72221.23,Resolved,Medium
DTE004458,MCH0165,LIN029,FAC010,,MWO008218,2024-03-15 16:19:25,Material Shortage,1.87,356,68519.4,Resolved,High
DTE004459,MCH0369,LIN012,FAC004,,MWO004302,2024-03-03 22:47:00,Planned Maintenance,2.28,161,112980.29,Resolved,Low
DTE004460,MCH0029,LIN002,FAC001,,MWO006854,2026-02-16 12:52:46,Material Shortage,0.89,199,151171.23,Open,Medium
DTE004461,MCH0387,LIN005,FAC002,FLR001005,MWO002810,2024-08-19 11:28:10,Changeover,4.73,235,201734.77,Resolved,High
DTE004462,MCH0513,LIN027,FAC009,,MWO008531,2023-07-30 13:00:51,Tool Change,13.76,2634,774649.2,Resolved,Medium
DTE004463,MCH0563,LIN001,FAC001,,MWO005638,2023-10-13 22:02:00,Planned Maintenance,0.8,110,74411.94,Resolved,Medium
DTE004464,MCH0070,LIN030,FAC010,,MWO004189,2023-03-31 20:28:51,Planned Maintenance,8.17,1155,415483.79,Resolved,High
DTE004465,MCH0588,LIN006,FAC002,,MWO007456,2023-01-13 21:25:09,Quality Hold,0.27,35,16633.13,Resolved,High
DTE004466,MCH0239,LIN015,FAC005,,MWO006706,2025-08-29 14:11:15,Power Failure,2.22,90,67362.56,Resolved,Medium
DTE004467,MCH0136,LIN019,FAC007,FLR002478,MWO000239,2025-09-02 10:10:41,Material Shortage,1.81,119,57643.65,Resolved,Critical
DTE004468,MCH0185,LIN018,FAC006,,MWO010001,2025-02-08 05:53:46,Material Shortage,4.29,315,94661.27,Resolved,High
DTE004469,MCH0519,LIN030,FAC010,FLR001198,MWO001405,2023-05-17 14:15:51,Quality Hold,3.06,609,529174.29,Resolved,High
DTE004470,MCH0299,LIN014,FAC005,FLR001986,MWO000528,2025-05-04 21:54:11,Material Shortage,4.44,1058,437200.14,Resolved,Medium
DTE004471,MCH0377,LIN009,FAC003,,MWO010543,2024-08-18 00:24:00,Power Failure,6.59,938,759560.96,Open,Medium
DTE004472,MCH0446,LIN004,FAC002,FLR000596,MWO002488,2025-01-03 10:02:44,Power Failure,6.04,664,774890.02,Resolved,Medium
DTE004473,MCH0471,LIN013,FAC005,FLR000992,MWO002035,2026-06-20 02:27:31,Planned Maintenance,3.48,342,367698.51,Resolved,Medium
DTE004474,MCH0383,LIN005,FAC002,,MWO007912,2024-04-10 21:45:15,Planned Maintenance,1.38,67,50202.12,Resolved,High
DTE004475,MCH0558,LIN025,FAC009,FLR001994,MWO002417,2025-08-25 16:37:18,Power Failure,3.99,531,193271.62,Resolved,High
DTE004476,MCH0451,LIN013,FAC005,,MWO004343,2025-06-22 00:11:19,Tool Change,5.33,1258,1007088.37,Resolved,Critical
DTE004477,MCH0359,LIN019,FAC007,,MWO007444,2026-01-12 17:33:54,Quality Hold,3.81,392,307435.28,Resolved,Medium
DTE004478,MCH0237,LIN025,FAC009,,MWO006275,2024-06-01 04:58:30,Material Shortage,3.54,220,82771.64,Resolved,Medium
DTE004479,MCH0489,LIN003,FAC001,,MWO008572,2023-09-29 05:51:49,Quality Hold,3.43,559,419252.75,Resolved,Low
DTE004480,MCH0473,LIN022,FAC008,,MWO010895,2023-09-13 01:32:04,Material Shortage,3.49,517,292142.0,Resolved,Medium
DTE004481,MCH0427,LIN027,FAC009,FLR001655,MWO001985,2024-04-27 02:50:00,Planned Maintenance,1.98,271,219770.1,Resolved,High
DTE004482,MCH0432,LIN025,FAC009,,MWO008461,2023-07-01 14:52:58,Tool Change,0.86,134,122078.63,Resolved,Medium
DTE004483,MCH0486,LIN029,FAC010,FLR001085,MWO002351,2023-01-29 00:00:01,Changeover,0.82,175,97267.58,Resolved,High
DTE004484,MCH0311,LIN023,FAC008,,MWO006679,2025-12-16 04:14:29,Changeover,0.84,40,6340.63,Resolved,Medium
DTE004485,MCH0056,LIN027,FAC009,,MWO005846,2023-03-10 05:44:09,Planned Maintenance,5.45,829,698664.27,Resolved,Critical
DTE004486,MCH0527,LIN027,FAC009,,MWO006395,2026-05-15 00:13:27,Planned Maintenance,1.54,144,45635.22,Resolved,Medium
DTE004487,MCH0467,LIN027,FAC009,,MWO007512,2024-10-12 23:34:10,Tool Change,1.81,297,65611.08,Resolved,Medium
DTE004488,MCH0410,LIN016,FAC006,,MWO009642,2025-07-12 09:07:43,Tool Change,2.8,423,267691.99,Resolved,Low
DTE004489,MCH0465,LIN002,FAC001,,MWO003383,2026-06-22 16:43:31,Material Shortage,1.27,283,109379.78,Resolved,Medium
DTE004490,MCH0326,LIN026,FAC009,,MWO010767,2023-10-19 19:26:28,Power Failure,5.64,253,188560.04,Resolved,High
DTE004491,MCH0126,LIN009,FAC003,FLR001191,MWO000852,2024-12-23 22:27:49,Tool Change,6.05,1131,1233434.9,Resolved,High
DTE004492,MCH0562,LIN011,FAC004,,MWO008517,2025-08-31 00:50:51,Quality Hold,1.53,123,42019.09,Resolved,Critical
DTE004493,MCH0251,LIN017,FAC006,FLR000419,MWO001254,2024-08-28 07:57:59,Power Failure,3.19,737,851431.62,Resolved,Medium
DTE004494,MCH0035,LIN005,FAC002,FLR000111,MWO002721,2023-02-13 21:57:52,Tool Change,0.9,149,53972.1,Resolved,Low
DTE004495,MCH0525,LIN017,FAC006,,MWO003607,2025-05-15 08:13:08,Tool Change,1.64,170,94145.64,Resolved,Medium
DTE004496,MCH0480,LIN019,FAC007,FLR001916,MWO002451,2023-09-05 08:38:42,Quality Hold,1.03,61,29727.53,Resolved,Medium
DTE004497,MCH0069,LIN018,FAC006,,MWO004154,2025-04-10 20:49:47,Material Shortage,8.02,1183,1346370.0,Open,High
DTE004498,MCH0387,LIN005,FAC002,FLR001005,MWO000658,2024-08-19 15:54:46,Planned Maintenance,7.09,530,604775.19,Resolved,Medium
DTE004499,MCH0442,LIN001,FAC001,,MWO004676,2023-04-09 06:50:28,Changeover,0.96,141,64726.77,Resolved,Medium
DTE004500,MCH0166,LIN004,FAC002,FLR000413,MWO000525,2024-04-01 21:10:10,Changeover,3.49,764,416990.14,Resolved,Medium
DTE004501,MCH0096,LIN010,FAC004,,MWO007869,2024-04-18 05:59:25,Power Failure,3.23,712,758079.04,Resolved,Critical
DTE004502,MCH0327,LIN009,FAC003,,MWO009936,2023-02-07 00:24:41,Power Failure,4.53,1069,1093485.47,Resolved,High
DTE004503,MCH0154,LIN006,FAC002,,MWO005012,2024-02-23 05:45:52,Material Shortage,4.05,473,529577.79,Resolved,Medium
DTE004504,MCH0296,LIN026,FAC009,,MWO010435,2024-07-19 18:12:04,Tool Change,1.98,389,285362.93,Resolved,Medium
DTE004505,MCH0011,LIN013,FAC005,,MWO011600,2026-04-17 18:18:19,Planned Maintenance,3.75,477,299346.77,Resolved,High
DTE004506,MCH0245,LIN030,FAC010,,MWO007473,2024-11-18 01:25:55,Power Failure,4.72,532,360025.49,Resolved,Medium
DTE004507,MCH0259,LIN026,FAC009,FLR001262,MWO001577,2023-03-29 17:36:02,Material Shortage,2.91,607,531782.69,Resolved,Medium
DTE004508,MCH0575,LIN008,FAC003,,MWO010342,2024-05-22 14:28:20,Changeover,7.7,683,403641.74,Resolved,Medium
DTE004509,MCH0005,LIN010,FAC004,,MWO011836,2025-04-11 22:47:28,Tool Change,5.79,1293,1451023.15,Resolved,Medium
DTE004510,MCH0592,LIN023,FAC008,,MWO011545,2025-03-28 19:21:49,Planned Maintenance,5.27,1117,1256115.38,Resolved,Medium
DTE004511,MCH0179,LIN010,FAC004,,MWO010318,2023-09-30 16:08:43,Material Shortage,8.02,1557,711697.24,Resolved,High
DTE004512,MCH0510,LIN023,FAC008,FLR001723,MWO000445,2025-09-26 14:15:42,Power Failure,4.71,985,915391.37,Resolved,Medium
DTE004513,MCH0375,LIN005,FAC002,,MWO003363,2025-08-26 06:04:54,Planned Maintenance,5.41,427,441348.72,Resolved,High
DTE004514,MCH0437,LIN015,FAC005,,MWO007954,2024-05-28 06:18:16,Power Failure,3.73,461,168755.51,Resolved,High
DTE004515,MCH0099,LIN011,FAC004,FLR002755,MWO002695,2024-07-16 08:59:18,Planned Maintenance,5.7,762,865840.8,Resolved,Critical
DTE004516,MCH0490,LIN018,FAC006,,MWO008818,2023-12-20 10:44:06,Material Shortage,2.28,499,319806.21,Resolved,High
DTE004517,MCH0126,LIN009,FAC003,,MWO008197,2025-12-11 17:27:17,Quality Hold,4.79,430,317418.64,Resolved,Low
DTE004518,MCH0234,LIN001,FAC001,,MWO006021,2023-12-27 10:00:29,Material Shortage,0.4,79,53769.84,Resolved,Medium
DTE004519,MCH0496,LIN024,FAC008,,MWO010656,2023-12-24 09:47:43,Material Shortage,0.79,46,11231.14,Resolved,Critical
DTE004520,MCH0519,LIN030,FAC010,,MWO007376,2024-09-17 06:39:52,Changeover,1.38,160,144520.64,Resolved,High
DTE004521,MCH0209,LIN030,FAC010,,MWO010902,2024-09-09 03:17:26,Planned Maintenance,5.02,318,244630.92,Resolved,Low
DTE004522,MCH0004,LIN020,FAC007,,MWO011179,2025-04-15 08:48:26,Material Shortage,5.1,609,374062.71,Resolved,Critical
DTE004523,MCH0467,LIN027,FAC009,,MWO009495,2025-07-05 09:59:58,Power Failure,2.55,549,348116.45,Resolved,Medium
DTE004524,MCH0001,LIN020,FAC007,,MWO009547,2026-05-22 02:11:30,Tool Change,4.23,934,615273.63,Resolved,Medium
DTE004525,MCH0162,LIN014,FAC005,,MWO008474,2023-10-12 11:05:29,Quality Hold,8.33,837,239629.35,Resolved,Critical
DTE004526,MCH0062,LIN011,FAC004,,MWO008749,2025-03-08 05:41:49,Planned Maintenance,0.87,190,91181.05,Resolved,Medium
DTE004527,MCH0321,LIN029,FAC010,,MWO003214,2025-06-30 00:17:01,Tool Change,8.72,943,497524.06,Resolved,Medium
DTE004528,MCH0149,LIN004,FAC002,FLR000661,MWO001749,2026-04-28 14:37:40,Material Shortage,4.66,1076,1120464.1,Resolved,Medium
DTE004529,MCH0058,LIN028,FAC010,FLR001190,MWO001193,2025-11-23 08:22:46,Power Failure,14.73,1046,917307.61,Resolved,Critical
DTE004530,MCH0252,LIN027,FAC009,,MWO008658,2023-05-23 23:52:50,Power Failure,2.78,450,328202.96,Resolved,Medium
DTE004531,MCH0248,LIN028,FAC010,FLR000965,MWO002794,2025-07-13 13:44:18,Quality Hold,1.62,91,30708.52,Resolved,High
DTE004532,MCH0020,LIN001,FAC001,,MWO005319,2023-08-17 14:56:31,Planned Maintenance,5.95,1231,1381325.84,Resolved,Medium
DTE004533,MCH0093,LIN027,FAC009,FLR002830,MWO000519,2024-05-26 09:11:33,Material Shortage,1.4,148,83737.01,Resolved,Medium
DTE004534,MCH0440,LIN027,FAC009,,MWO005142,2025-07-21 00:55:12,Planned Maintenance,2.57,218,192487.69,Resolved,Medium
DTE004535,MCH0258,LIN026,FAC009,FLR000263,MWO002823,2023-03-15 16:30:40,Changeover,3.37,338,81875.8,Resolved,High
DTE004536,MCH0509,LIN021,FAC007,,MWO009694,2025-04-20 23:44:39,Tool Change,3.75,235,73433.0,Resolved,Medium
DTE004537,MCH0394,LIN001,FAC001,FLR002832,MWO002849,2025-04-20 10:22:15,Quality Hold,2.81,585,347725.44,Resolved,High
DTE004538,MCH0276,LIN012,FAC004,,MWO003004,2023-07-14 02:55:58,Changeover,0.88,68,61434.91,Resolved,Medium
DTE004539,MCH0382,LIN018,FAC006,,MWO003150,2023-11-12 00:18:59,Planned Maintenance,2.1,398,248257.89,Resolved,Medium
DTE004540,MCH0242,LIN001,FAC001,FLR002329,MWO001759,2025-01-29 21:03:53,Material Shortage,0.59,42,6779.56,Resolved,Medium
DTE004541,MCH0278,LIN002,FAC001,,MWO009465,2025-11-29 15:35:40,Power Failure,0.17,15,8238.31,Resolved,Medium
DTE004542,MCH0489,LIN003,FAC001,,MWO010722,2026-04-21 15:31:47,Quality Hold,2.18,240,76656.68,Open,High
DTE004543,MCH0302,LIN016,FAC006,,MWO010255,2025-04-18 07:15:51,Material Shortage,7.19,1557,1174833.78,Open,High
DTE004544,MCH0274,LIN024,FAC008,,MWO003860,2023-07-26 17:24:56,Planned Maintenance,0.79,121,136774.6,Resolved,High
DTE004545,MCH0122,LIN001,FAC001,FLR000211,MWO001771,2024-07-01 01:33:43,Tool Change,12.79,955,1079279.24,Resolved,Low
DTE004546,MCH0545,LIN004,FAC002,,MWO004739,2023-05-17 15:18:43,Changeover,0.58,89,84777.11,Resolved,Medium
DTE004547,MCH0299,LIN014,FAC005,,MWO006276,2026-03-14 19:00:01,Material Shortage,13.13,1300,1508397.34,Resolved,Medium
DTE004548,MCH0451,LIN013,FAC005,,MWO010863,2025-01-19 11:00:13,Material Shortage,2.46,279,158250.73,Resolved,High
DTE004549,MCH0218,LIN007,FAC003,FLR000748,MWO002315,2024-07-25 18:09:44,Material Shortage,2.14,356,282550.72,Resolved,Medium
DTE004550,MCH0291,LIN022,FAC008,,MWO009829,2024-03-22 03:22:48,Tool Change,3.48,661,174811.56,Resolved,Medium
DTE004551,MCH0387,LIN005,FAC002,,MWO005089,2024-08-12 03:24:04,Quality Hold,12.47,842,969026.24,Resolved,Low
DTE004552,MCH0474,LIN003,FAC001,FLR002548,MWO000579,2024-07-03 11:02:23,Quality Hold,1.07,196,130816.11,Resolved,Medium
DTE004553,MCH0079,LIN008,FAC003,,MWO009311,2024-02-27 04:11:53,Material Shortage,4.85,1080,425091.55,Resolved,High
DTE004554,MCH0487,LIN023,FAC008,FLR000995,MWO002716,2024-02-14 19:47:08,Power Failure,0.81,158,180953.29,Resolved,Medium
DTE004555,MCH0537,LIN013,FAC005,,MWO011895,2024-06-08 16:36:00,Tool Change,3.59,531,576425.67,Resolved,Low
DTE004556,MCH0283,LIN027,FAC009,FLR000255,MWO002205,2024-11-01 00:05:09,Quality Hold,1.11,121,38601.38,Resolved,Medium
DTE004557,MCH0200,LIN004,FAC002,,MWO004945,2023-12-15 12:45:26,Planned Maintenance,1.99,88,20912.78,Open,Low
DTE004558,MCH0518,LIN020,FAC007,,MWO011592,2024-02-26 13:12:33,Quality Hold,0.61,119,25064.44,Resolved,High
DTE004559,MCH0443,LIN021,FAC007,,MWO011610,2023-05-15 23:05:58,Tool Change,0.91,171,32873.09,Resolved,Critical
DTE004560,MCH0543,LIN019,FAC007,,MWO003767,2023-10-23 09:56:22,Material Shortage,1.65,119,134869.43,Resolved,High
DTE004561,MCH0502,LIN011,FAC004,FLR001280,MWO002678,2025-11-09 12:31:36,Power Failure,6.58,446,85545.55,Resolved,Medium
DTE004562,MCH0264,LIN030,FAC010,,MWO009788,2023-08-19 23:49:48,Material Shortage,6.72,1526,940100.22,Resolved,Medium
DTE004563,MCH0140,LIN013,FAC005,,MWO008909,2025-12-17 17:54:57,Material Shortage,0.31,42,19796.88,Resolved,High
DTE004564,MCH0489,LIN003,FAC001,,MWO003493,2023-03-30 02:10:18,Quality Hold,1.23,54,60642.21,Resolved,Low
DTE004565,MCH0181,LIN020,FAC007,,MWO005938,2023-02-23 13:43:53,Tool Change,1.63,183,166520.67,Resolved,Medium
DTE004566,MCH0420,LIN015,FAC005,,MWO011739,2024-03-29 12:07:18,Power Failure,4.22,739,178867.12,Resolved,Low
DTE004567,MCH0328,LIN024,FAC008,FLR000770,MWO000174,2025-01-30 18:30:26,Material Shortage,6.21,1040,949961.13,Resolved,Medium
DTE004568,MCH0013,LIN023,FAC008,,MWO009716,2025-09-20 20:32:55,Material Shortage,13.17,2819,786903.43,Resolved,Critical
DTE004569,MCH0592,LIN023,FAC008,,MWO004086,2025-01-22 13:39:07,Quality Hold,4.91,837,703851.09,Open,High
DTE004570,MCH0055,LIN029,FAC010,,MWO003115,2023-01-13 16:43:43,Tool Change,4.85,750,137927.53,Resolved,Medium
DTE004571,MCH0379,LIN027,FAC009,FLR000058,MWO002835,2026-03-10 04:00:19,Planned Maintenance,3.16,734,430804.24,Resolved,Low
DTE004572,MCH0448,LIN016,FAC006,,MWO011144,2025-02-20 22:51:11,Power Failure,2.76,182,211666.35,Resolved,Medium
DTE004573,MCH0290,LIN027,FAC009,FLR001512,MWO001270,2025-08-23 05:29:09,Material Shortage,2.65,166,190689.87,Resolved,Critical
DTE004574,MCH0055,LIN029,FAC010,FLR000564,MWO000503,2026-03-29 22:06:11,Material Shortage,6.81,1150,489998.91,Resolved,Medium
DTE004575,MCH0555,LIN021,FAC007,FLR002504,MWO002038,2025-07-21 16:35:52,Planned Maintenance,1.38,189,131383.87,Resolved,High
DTE004576,MCH0384,LIN021,FAC007,,MWO005854,2026-04-11 04:28:14,Changeover,0.54,101,118865.22,Resolved,High
DTE004577,MCH0188,LIN004,FAC002,FLR002694,MWO002996,2024-06-22 01:34:15,Quality Hold,2.41,526,570075.8,Open,Low
DTE004578,MCH0126,LIN009,FAC003,,MWO010530,2024-01-31 19:04:05,Power Failure,3.3,346,167927.83,Resolved,Medium
DTE004579,MCH0188,LIN004,FAC002,FLR002694,MWO002996,2024-06-22 01:34:15,Changeover,2.83,259,161457.85,Resolved,Medium
DTE004580,MCH0406,LIN002,FAC001,FLR002664,MWO001629,2024-10-15 13:48:42,Tool Change,6.67,1517,1149574.27,Resolved,High
DTE004581,MCH0212,LIN030,FAC010,,MWO006420,2023-03-10 01:33:27,Tool Change,0.31,42,15699.65,Open,Medium
DTE004582,MCH0379,LIN027,FAC009,FLR001588,MWO001864,2025-02-20 14:37:10,Tool Change,1.44,77,65130.9,Resolved,Low
DTE004583,MCH0307,LIN024,FAC008,,MWO010445,2025-12-10 08:00:43,Power Failure,1.52,242,125804.47,Resolved,Medium
DTE004584,MCH0146,LIN004,FAC002,,MWO006064,2023-06-05 11:45:39,Changeover,5.38,339,405725.7,Resolved,Medium
DTE004585,MCH0135,LIN015,FAC005,,MWO010579,2024-06-19 00:39:21,Changeover,1.59,285,189207.01,Resolved,High
DTE004586,MCH0587,LIN024,FAC008,,MWO007638,2025-08-14 10:40:15,Material Shortage,2.87,387,188031.61,Resolved,High
DTE004587,MCH0278,LIN002,FAC001,,MWO009372,2024-05-28 17:52:19,Quality Hold,4.2,307,318817.1,Resolved,Medium
DTE004588,MCH0166,LIN004,FAC002,,MWO006806,2025-05-22 15:32:59,Material Shortage,3.81,414,481773.81,Resolved,Medium
DTE004589,MCH0102,LIN015,FAC005,,MWO009123,2023-07-03 13:49:48,Changeover,2.04,115,62503.59,Resolved,Critical
DTE004590,MCH0508,LIN010,FAC004,,MWO006450,2025-11-01 21:28:31,Planned Maintenance,1.93,451,221069.9,Resolved,High
DTE004591,MCH0504,LIN008,FAC003,FLR002184,MWO001758,2025-04-07 07:27:05,Planned Maintenance,7.36,931,993915.04,Resolved,Medium
DTE004592,MCH0220,LIN023,FAC008,FLR000403,MWO000886,2025-08-04 18:25:53,Tool Change,0.9,67,23963.44,Resolved,Low
DTE004593,MCH0405,LIN026,FAC009,,MWO006882,2025-11-09 12:48:28,Quality Hold,0.44,80,86406.3,Resolved,High
DTE004594,MCH0061,LIN026,FAC009,,MWO008155,2026-04-17 18:50:11,Tool Change,2.04,332,295156.38,Resolved,High
DTE004595,MCH0169,LIN003,FAC001,,MWO011195,2026-04-03 12:10:38,Material Shortage,4.62,776,647094.5,Resolved,High
DTE004596,MCH0157,LIN029,FAC010,,MWO006787,2026-06-21 10:40:13,Tool Change,3.49,437,489787.06,Open,Medium
DTE004597,MCH0227,LIN023,FAC008,FLR002982,MWO001352,2025-12-22 18:27:19,Tool Change,0.7,68,33358.02,Resolved,Medium
DTE004598,MCH0257,LIN013,FAC005,,MWO005973,2025-09-18 16:29:32,Power Failure,5.04,400,205917.84,Resolved,High
DTE004599,MCH0397,LIN010,FAC004,,MWO011318,2025-07-26 07:32:24,Power Failure,1.58,174,120543.78,Resolved,High
DTE004600,MCH0219,LIN012,FAC004,FLR002203,MWO000595,2023-05-13 22:21:38,Material Shortage,1.38,127,85677.44,Resolved,Medium
DTE004601,MCH0230,LIN017,FAC006,FLR001519,MWO002657,2024-07-29 20:08:46,Power Failure,1.72,396,93931.25,Resolved,High
DTE004602,MCH0146,LIN004,FAC002,,MWO008102,2025-12-09 22:59:08,Changeover,3.46,287,128862.13,Resolved,Medium
DTE004603,MCH0532,LIN007,FAC003,,MWO004497,2024-07-09 01:59:23,Changeover,0.78,179,66289.12,Resolved,Critical
DTE004604,MCH0061,LIN026,FAC009,,MWO003015,2024-07-26 07:54:42,Tool Change,5.92,685,650774.42,Resolved,Medium
DTE004605,MCH0264,LIN030,FAC010,FLR002459,MWO002374,2024-12-18 10:36:11,Tool Change,5.35,347,53508.83,Resolved,High
DTE004606,MCH0026,LIN006,FAC002,,MWO009126,2024-10-03 20:58:04,Planned Maintenance,1.45,245,177225.76,Resolved,High
DTE004607,MCH0154,LIN006,FAC002,,MWO003639,2024-12-22 18:39:26,Power Failure,3.19,410,155874.28,Resolved,Medium
DTE004608,MCH0179,LIN010,FAC004,,MWO008282,2024-11-11 23:46:42,Power Failure,2.16,503,157024.02,Resolved,Medium
DTE004609,MCH0149,LIN004,FAC002,,MWO010775,2023-06-10 13:25:52,Changeover,12.63,2702,2912841.12,Resolved,Critical
DTE004610,MCH0395,LIN004,FAC002,,MWO007253,2026-03-28 15:26:25,Power Failure,1.17,159,24181.38,Resolved,Medium
DTE004611,MCH0113,LIN015,FAC005,,MWO003603,2025-07-04 17:06:46,Tool Change,5.63,1329,758338.83,Resolved,High
DTE004612,MCH0190,LIN002,FAC001,FLR001809,MWO002422,2025-10-25 16:43:45,Planned Maintenance,0.98,137,149746.38,Resolved,Low
DTE004613,MCH0072,LIN011,FAC004,,MWO009114,2024-02-13 23:39:24,Planned Maintenance,4.1,179,114469.9,Resolved,Medium
DTE004614,MCH0577,LIN009,FAC003,FLR001693,MWO000257,2026-01-16 09:10:40,Material Shortage,4.09,888,685913.8,Resolved,High
DTE004615,MCH0362,LIN007,FAC003,,MWO011749,2023-01-02 22:23:20,Planned Maintenance,0.64,55,38409.41,Resolved,Low
DTE004616,MCH0013,LIN023,FAC008,,MWO005392,2025-08-05 21:14:28,Power Failure,2.55,357,314176.01,Resolved,High
DTE004617,MCH0481,LIN004,FAC002,,MWO005797,2026-02-01 21:10:37,Quality Hold,1.62,355,72320.24,Resolved,High
DTE004618,MCH0407,LIN018,FAC006,,MWO009849,2024-10-15 18:48:54,Material Shortage,7.15,728,421743.93,Resolved,Medium
DTE004619,MCH0475,LIN003,FAC001,FLR000540,MWO000749,2025-03-01 08:11:43,Material Shortage,2.12,306,298368.59,Resolved,High
DTE004620,MCH0542,LIN004,FAC002,,MWO008551,2026-06-03 10:38:07,Power Failure,4.17,489,426290.62,Resolved,High
DTE004621,MCH0521,LIN019,FAC007,,MWO011578,2025-04-19 22:21:43,Changeover,2.26,490,493192.75,Resolved,Medium
DTE004622,MCH0573,LIN004,FAC002,FLR000961,MWO001808,2024-06-10 14:54:56,Planned Maintenance,2.75,187,146704.88,Resolved,Medium
DTE004623,MCH0567,LIN016,FAC006,,MWO011747,2025-01-13 14:19:43,Material Shortage,3.4,802,620491.55,Resolved,Low
DTE004624,MCH0069,LIN018,FAC006,,MWO009397,2024-05-14 16:13:26,Quality Hold,5.18,861,148297.51,Resolved,High
DTE004625,MCH0401,LIN015,FAC005,,MWO006971,2023-11-14 10:06:15,Planned Maintenance,6.76,1377,805457.4,Resolved,Medium
DTE004626,MCH0447,LIN011,FAC004,,MWO003950,2025-12-11 17:21:20,Quality Hold,3.1,147,134324.85,Resolved,Medium
DTE004627,MCH0012,LIN030,FAC010,,MWO008088,2023-12-09 12:05:06,Power Failure,3.38,571,591988.98,Resolved,Low
